,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2012 , Employed_2012 , Unemployed_2012 ,Unemployment_rate_2012,Age
1370,Steele,Minnesota ,1533,4169.386422976501,,,,,
1371,Stevens,Minnesota ,377,3867.856776444034,,,,,
1372,Swift,Minnesota ,346,3566.274994846423,,,,,
1373,Todd,Minnesota ,779,3116.623324664933,,,,,
1374,Traverse,Minnesota ,81,2284.263959390863,,,,,
1375,Wabasha,Minnesota ,408,1876.8112608675647,,,,,
1376,Wadena,Minnesota ,242,1748.9340174893396,,,,,
1377,Waseca,Minnesota ,663,3418.054338299737,,,,,
1378,Washington,Minnesota ,12090,4978.8532576690395,,,,,
1379,Watonwan,Minnesota ,320,2838.6410006209526,,,,,
1380,Wilkin,Minnesota ,242,3647.874585468797,,,,,
1381,Winona,Minnesota ,1522,2943.451690260695,,,,,
1382,Wright,Minnesota ,4834,3798.880925436942,,,,,
1383,Yellow Medicine,Minnesota ,103,992.9624987949484,,,,,
1384,Adams,Mississippi ,2604,8103.0619865571325,,,,,
1385,Alcorn,Mississippi ,0,,,,,,
1386,Amite,Mississippi ,22,2296.4509394572024,,,,,
1387,Attala,Mississippi ,310,4199.972903400623,,,,,
1388,Benton,Mississippi ,0,,,,,,
1389,Bolivar,Mississippi ,1865,7080.754774289077,,,,,
1390,Calhoun,Mississippi ,0,,,,,,
1391,Carroll,Mississippi ,0,0.0,,,,,
1392,Chickasaw,Mississippi ,160,1463.9948760179334,,,,,
1393,Choctaw,Mississippi ,156,1850.5338078291807,,,,,
1394,Claiborne,Mississippi ,552,5746.408494690818,,,,,
1395,Clarke,Mississippi ,0,,,,,,
1396,Clay,Mississippi ,966,4712.195121951218,,,,,
1397,Coahoma,Mississippi ,1904,10674.440769187642,,,,,
1398,Copiah,Mississippi ,278,5535.643170051772,,,,,
1399,Covington,Mississippi ,102,3923.0769230769233,,,,,
1400,De Soto,Mississippi ,7660,4659.197352894663,,,,,
1401,Forrest,Mississippi ,5611,7382.40905203605,,,,,
1402,Franklin,Mississippi ,166,2066.2185710729395,,,,,
1403,George,Mississippi ,326,1421.2224256691952,,,,,
1404,Greene,Mississippi ,60,430.75597673917724,,,,,
1405,Grenada,Mississippi ,1527,7019.7214177354845,,,,,
1406,Hancock,Mississippi ,823,8729.316928298684,,,,,
1407,Harrison,Mississippi ,16414,8573.473108001523,,,,,
1408,Hinds,Mississippi ,30233,12347.156311004743,,,,,
1409,Holmes,Mississippi ,68,4002.354326074161,,,,,
1410,Humphreys,Mississippi ,28,1258.426966292135,,,,,
1411,Issaquena,Mississippi ,0,,,,,,
1412,Itawamba,Mississippi ,684,2925.327174749808,,,,,
1413,Jackson,Mississippi ,10617,7572.645183378269,,,,,
1414,Jasper,Mississippi ,24,3389.8305084745757,,,,,
1415,Jefferson,Mississippi ,129,2128.3616564923277,,,,,
1416,Jefferson Davis,Mississippi ,696,5731.225296442688,,,,,
1417,Jones,Mississippi ,3939,6251.190249476292,,,,,
1418,Kemper,Mississippi ,98,1084.310688205355,,,,,
1419,Lafayette,Mississippi ,1004,5165.937741188577,,,,,
1420,Lamar,Mississippi ,2122,3687.484794772877,,,,,
1421,Lauderdale,Mississippi ,6063,7517.855371490924,,,,,
1422,Lawrence,Mississippi ,0,,,,,,
1423,Leake,Mississippi ,120,2382.3704586063127,,,,,
1424,Lee,Mississippi ,1716,3835.5796955676255,,,,,
1425,Leflore,Mississippi ,3503,10970.873786407768,,,,,
1426,Lincoln,Mississippi ,1208,3454.982267475117,,,,,
1427,Lowndes,Mississippi ,3614,6043.5793240689645,,,,,
1428,Madison,Mississippi ,2911,3477.8972520908,,,,,
1429,Marion,Mississippi ,1271,4730.71053709011,,,,,
1430,Marshall,Mississippi ,880,9840.098400984007,,,,,
1431,Monroe,Mississippi ,1014,7902.11970074813,,,,,
1432,Montgomery,Mississippi ,88,1749.5029821073556,,,,,
1433,Neshoba,Mississippi ,742,9855.226457696905,,,,,
1434,Newton,Mississippi ,10,298.8643156007173,,,,,
1435,Noxubee,Mississippi ,192,7045.8715596330285,,,,,
1436,Oktibbeha,Mississippi ,3115,6510.743248892231,,,,,
1437,Panola,Mississippi ,3586,10551.4035190961,,,,,
1438,Pearl River,Mississippi ,1082,7855.950047193785,,,,,
1439,Perry,Mississippi ,54,8463.949843260189,,,,,
1440,Pike,Mississippi ,2386,6267.731427970998,,,,,
1441,Pontotoc,Mississippi ,950,3170.471232145241,,,,,
1442,Prentiss,Mississippi ,120,inf,,,,,
1443,Quitman,Mississippi ,0,,,,,,
1444,Rankin,Mississippi ,4303,3172.812470045199,,,,,
1445,Scott,Mississippi ,882,3880.505081613797,,,,,
1446,Sharkey,Mississippi ,0,,,,,,
1447,Simpson,Mississippi ,787,2874.4658314766803,,,,,
1448,Smith,Mississippi ,0,,,,,,
1449,Stone,Mississippi ,268,6081.234399818471,,,,,
1450,Sunflower,Mississippi ,1869,13705.360416513897,,,,,
1451,Tallahatchie,Mississippi ,162,7417.582417582417,,,,,
1452,Tate,Mississippi ,1187,4378.296632363247,,,,,
1453,Tippah,Mississippi ,232,1045.4688837817134,,,,,
1454,Tishomingo,Mississippi ,247,1257.3173835581572,,,,,
1455,Tunica,Mississippi ,1081,10149.281757581448,,,,,
1456,Union,Mississippi ,552,2014.6720683236613,,,,,
1457,Walthall,Mississippi ,438,2836.9713064317634,,,,,
1458,Warren,Mississippi ,3699,7634.674922600619,,,,,
1459,Washington,Mississippi ,6542,12950.608730080174,,,,,
1460,Wayne,Mississippi ,0,,,,,,
1461,Webster,Mississippi ,82,3698.6919260261616,,,,,
1462,Wilkinson,Mississippi ,0,,,,,,
1463,Winston,Mississippi ,265,1386.7085295656725,,,,,
1464,Yalobusha,Mississippi ,0,,,,,,
1465,Yazoo,Mississippi ,1184,10434.476072970827,,,,,
1466,Adair,Missouri ,1518,5929.6875,,,,,
1467,Andrew,Missouri ,338,1961.9224518226144,,,,,
1468,Atchison,Missouri ,117,2097.150026886539,,,,,
1469,Audrain,Missouri ,1063,4150.074178183806,,,,,
1470,Barry,Missouri ,2950,7666.320166320166,,,,,
1471,Barton,Missouri ,643,5206.477732793522,,,,,
1472,Bates,Missouri ,1087,6419.7968343964085,,,,,
1473,Benton,Missouri ,1217,6354.759542582633,,,,,
1474,Bollinger,Missouri ,284,2294.2079327894016,,,,,
1475,Boone,Missouri ,12370,7454.591473923995,,,,,
1476,Buchanan,Missouri ,10759,11976.401179941004,,,,,
1477,Butler,Missouri ,4586,10624.840720061164,,,,,
1478,Caldwell,Missouri ,436,4671.5954141219345,,,,,
1479,Callaway,Missouri ,2853,6413.8303133851905,,,,,
1480,Camden,Missouri ,2094,4811.6914451159255,,,,,
1481,Cape Girardeau,Missouri ,7230,9417.005314160677,,,,,
1482,Carroll,Missouri ,274,2953.541015414466,,,,,
1483,Carter,Missouri ,101,1583.8168417751294,,,,,
1484,Cass,Missouri ,4759,4742.496113524933,,,,,
1485,Cedar,Missouri ,780,5581.7947617003,,,,,
1486,Chariton,Missouri ,213,2761.571373006612,,,,,
1487,Christian,Missouri ,3053,3878.499923776615,,,,,
1488,Clark,Missouri ,100,1422.0705346985212,,,,,
1489,Clay,Missouri ,6099,5520.606099007034,,,,,
1490,Clinton,Missouri ,1047,4073.4544605688047,,,,,
1491,Cole,Missouri ,4492,5863.1581695251525,,,,,
1492,Cooper,Missouri ,967,5464.511754068716,,,,,
1493,Crawford,Missouri ,1088,4656.736860126692,,,,,
1494,Dade,Missouri ,163,2083.8660189209922,,,,,
1495,Dallas,Missouri ,828,4934.445768772348,,,,,
1496,Daviess,Missouri ,205,2461.2798655300758,,,,,
1497,De Kalb,Missouri ,176,2245.184334736573,,,,,
1498,Dent,Missouri ,654,4164.278892072589,,,,,
1499,Douglas,Missouri ,495,3646.9461430781694,,,,,
1500,Dunklin,Missouri ,2828,8828.120122369979,,,,,
1501,Franklin,Missouri ,5563,5312.819337401752,,,,,
1502,Gasconade,Missouri ,605,3981.0488912285323,,,,,
1503,Gentry,Missouri ,92,1353.1401676717164,,,,,
1504,Greene,Missouri ,37843,13625.480220496367,,,,,
1505,Grundy,Missouri ,521,5084.414950717282,,,,,
1506,Harrison,Missouri ,235,2645.502645502645,,,,,
1507,Henry,Missouri ,1769,7946.633125196532,,,,,
1508,Hickory,Missouri ,276,2861.289653742484,,,,,
1509,Holt,Missouri ,208,4312.668463611861,,,,,
1510,Howard,Missouri ,154,1501.1209669558434,,,,,
1511,Howell,Missouri ,3166,7771.04145700891,,,,,
1512,Iron,Missouri ,321,3006.744098913451,,,,,
1513,Jackson,Missouri ,95564,11408.774216962978,,,,,
1514,Jasper,Missouri ,12147,10236.983599925838,,,,,
1515,Jefferson,Missouri ,9626,4377.583642953618,,,,,
1516,Johnson,Missouri ,2928,5468.91051383104,,,,,
1517,Knox,Missouri ,84,2031.9303338171264,,,,,
1518,Laclede,Missouri ,2282,6415.518695529941,,,,,
1519,Lafayette,Missouri ,1409,4264.140665193839,,,,,
1520,Lawrence,Missouri ,2829,7946.405999831466,,,,,
1521,Lewis,Missouri ,265,2604.6785924906626,,,,,
1522,Lincoln,Missouri ,1706,3208.2142319843542,,,,,
1523,Linn,Missouri ,580,4606.830818109611,,,,,
1524,Livingston,Missouri ,753,4986.094557012317,,,,,
1525,McDonald,Missouri ,1112,4830.582102519547,,,,,
1526,Macon,Missouri ,793,5076.824583866837,,,,,
1527,Madison,Missouri ,471,3854.968079882141,,,,,
1528,Maries,Missouri ,301,3204.172876304024,,,,,
1529,Marion,Missouri ,2875,10170.870626525631,,,,,
1530,Mercer,Missouri ,42,1102.072946733141,,,,,
1531,Miller,Missouri ,1325,5312.111614481017,,,,,
1532,Mississippi,Missouri ,1060,7395.520826065723,,,,,
1533,Moniteau,Missouri ,467,2969.4156546067275,,,,,
1534,Monroe,Missouri ,199,2143.2417878298334,,,,,
1535,Montgomery,Missouri ,412,3351.500854144635,,,,,
1536,Morgan,Missouri ,1071,5213.962319263911,,,,,
1537,New Madrid,Missouri ,421,2647.4657275814357,,,,,
1538,Newton,Missouri ,4326,7391.839245437768,,,,,
1539,Nodaway,Missouri ,822,3496.0871044572973,,,,,
1540,Oregon,Missouri ,305,2763.181735821707,,,,,
1541,Osage,Missouri ,298,2169.63960684383,,,,,
1542,Ozark,Missouri ,339,3526.474565692292,,,,,
1543,Pemiscot,Missouri ,1714,9413.444639718804,,,,,
1544,Perry,Missouri ,597,3129.422865230383,,,,,
1545,Pettis,Missouri ,4191,9917.883427597792,,,,,
1546,Phelps,Missouri ,3053,6768.650925618002,,,,,
1547,Pike,Missouri ,651,3560.879553659337,,,,,
1548,Platte,Missouri ,1949,4189.776000687906,,,,,
1549,Polk,Missouri ,1790,5731.851804412565,,,,,
1550,Pulaski,Missouri ,2710,5063.149241461774,,,,,
1551,Putnam,Missouri ,70,1403.6494886705434,,,,,
1552,Ralls,Missouri ,430,4187.3600155808745,,,,,
1553,Randolph,Missouri ,1502,5914.783019610932,,,,,
1554,Ray,Missouri ,1335,5774.720996626006,,,,,
1555,Reynolds,Missouri ,215,3257.575757575758,,,,,
1556,Ripley,Missouri ,1038,7325.335215243473,,,,,
1557,St Charles,Missouri ,14613,3991.5541740189783,,,,,
1558,St Clair,Missouri ,522,5404.286157987372,,,,,
1559,Ste Genevieve,Missouri ,585,3221.720453794471,,,,,
1560,St Francois,Missouri ,4228,6435.312024353121,,,,,
1561,St Louis,Missouri ,59746,5977.750274394606,,,,,
1562,Saline,Missouri ,1006,4291.076608087356,,,,,
1563,Schuyler,Missouri ,59,1344.269765322397,,,,,
1564,Scotland,Missouri ,172,3555.9230928261322,,,,,
1565,Scott,Missouri ,3476,8490.266481033683,,,,,
1566,Shannon,Missouri ,326,3858.901515151515,,,,,
1567,Shelby,Missouri ,98,1557.533375715194,,,,,
1568,Stoddard,Missouri ,1443,4832.066436727723,,,,,
1569,Stone,Missouri ,1455,4501.299344140577,,,,,
1570,Sullivan,Missouri ,180,2697.8417266187053,,,,,
1571,Taney,Missouri ,4595,8696.886533547837,,,,,
1572,Texas,Missouri ,1224,4744.737760204675,,,,,
1573,Vernon,Missouri ,2545,12117.893533949147,,,,,
1574,Warren,Missouri ,1829,5659.910258393936,,,,,
1575,Washington,Missouri ,1258,5007.363770250368,,,,,
1576,Wayne,Missouri ,299,2214.8148148148152,,,,,
1577,Webster,Missouri ,1632,4470.253095212008,,,,,
1578,Worth,Missouri ,84,3899.721448467967,,,,,
1579,Wright,Missouri ,886,4678.177306087967,,,,,
1580,St Louis city,Missouri ,56534,17740.776421781986,,,,,
1581,Beaverhead,Montana ,166,1792.2694882314834,,,,,
1582,Big Horn,Montana ,270,2047.9368932038833,,,,,
1583,Blaine,Montana ,92,1707.8151104510855,,,,,
1584,Broadwater,Montana ,122,2106.3535911602207,,,,,
1585,Carbon,Montana ,308,3050.108932461874,,,,,
1586,Carter,Montana ,4,344.82758620689657,,,,,
1587,Cascade,Montana ,6641,8058.8792078246715,,,,,
1588,Chouteau,Montana ,56,960.0548602777301,,,,,
1589,Custer,Montana ,526,4444.8200101402745,,,,,
1590,Daniels,Montana ,14,788.732394366197,,,,,
1591,Dawson,Montana ,629,6948.740609809986,,,,,
1592,Deer Lodge,Montana ,422,4506.621102093122,,,,,
1593,Fallon,Montana ,50,1679.5431642593217,,,,,
1594,Fergus,Montana ,338,2917.3139996547557,,,,,
1595,Flathead,Montana ,5477,5957.405151409676,,,,,
1596,Gallatin,Montana ,4801,5329.115329115329,,,,,
1597,Garfield,Montana ,2,158.73015873015868,,,,,
1598,Glacier,Montana ,438,3192.652525694293,,,,,
1599,Golden Valley,Montana ,10,1148.105625717566,,,,,
1600,Granite,Montana ,104,3366.785367432827,,,,,
1601,Hill,Montana ,1375,8327.781479013991,,,,,
1602,Jefferson,Montana ,227,1980.8027923211166,,,,,
1603,Judith Basin,Montana ,14,693.7561942517343,,,,,
1604,Lake,Montana ,1685,5780.8425964045555,,,,,
1605,Lewis and Clark,Montana ,3203,4945.572454257701,,,,,
1606,Liberty,Montana ,0,,,,,,
1607,Lincoln,Montana ,588,2984.468581869861,,,,,
1608,McCone,Montana ,13,754.4979686593152,,,,,
1609,Madison,Montana ,131,1698.4312200181512,,,,,
1610,Meagher,Montana ,50,2598.7525987525987,,,,,
1611,Mineral,Montana ,12,283.21925890960586,,,,,
1612,Missoula,Montana ,7956,7173.771910841809,,,,,
1613,Musselshell,Montana ,217,4583.861427967892,,,,,
1614,Park,Montana ,489,3139.243756820954,,,,,
1615,Petroleum,Montana ,0,,,,,,
1616,Phillips,Montana ,168,3925.233644859813,,,,,
1617,Pondera,Montana ,100,1587.049674654817,,,,,
1618,Powder River,Montana ,0,,,,,,
1619,Powell,Montana ,150,2109.1113610798648,,,,,
1620,Prairie,Montana ,16,1371.036846615253,,,,,
1621,Ravalli,Montana ,1396,3507.4495615688047,,,,,
1622,Richland,Montana ,523,5128.456560109825,,,,,
1623,Roosevelt,Montana ,628,6073.50096711799,,,,,
1624,Rosebud,Montana ,112,1185.9381617958493,,,,,
1625,Sanders,Montana ,302,2621.527777777778,,,,,
1626,Sheridan,Montana ,170,4879.4489092996555,,,,,
1627,Silver Bow,Montana ,2742,7919.8197677777125,,,,,
1628,Stillwater,Montana ,305,3317.0201196302337,,,,,
1629,Sweet Grass,Montana ,110,3015.350877192983,,,,,
1630,Teton,Montana ,118,1924.0176096526984,,,,,
1631,Toole,Montana ,199,3772.511848341233,,,,,
1632,Treasure,Montana ,0,,,,,,
1633,Valley,Montana ,156,2069.239952248309,,,,,
1634,Wheatland,Montana ,17,788.8631090487239,,,,,
1635,Wibaux,Montana ,6,604.8387096774194,,,,,
1636,Yellowstone,Montana ,12191,8067.472686003191,,,,,
1637,Yellowstone National Park,Montana ,0,,,,,,
1638,Adams,Nebraska,2218,7056.0539543169825,"16,887","16,242",645,3.8,79.74460203
1639,Antelope,Nebraska,36,709.9191480970222,"3,581","3,464",117,3.3,81.12954558
1640,Arthur,Nebraska,0,0.0,230,215,15,6.5,79.96976734
1641,Banner,Nebraska,2,inf,438,418,20,4.6,81.43447219
1642,Blaine,Nebraska,0,,284,269,15,5.3,79.61935840000001
1643,Boone,Nebraska,0,,"3,042","2,948",94,3.1,81.0633407
1644,Box Butte,Nebraska,10,350.2626970227671,"5,977","5,737",240,4.0,78.74993562
1645,Boyd,Nebraska,0,0.0,"1,147","1,102",45,3.9,79.94326343
1646,Brown,Nebraska,78,2484.8677922905385,"1,453","1,394",59,4.1,80.3989675
1647,Buffalo,Nebraska,2280,4849.412965798877,"27,306","26,405",901,3.3,80.30856899
1648,Burt,Nebraska,78,1524.628616106333,"3,678","3,504",174,4.7,78.85263293
1649,Butler,Nebraska,103,1234.2720191731576,"4,744","4,586",158,3.3,80.03648307
1650,Cass,Nebraska,1034,4076.6440624507177,"13,313","12,694",619,4.6,79.36390973
1651,Cedar,Nebraska,76,864.5205323626436,"4,741","4,603",138,2.9,81.27576804
1652,Chase,Nebraska,78,1931.1710819509772,"2,374","2,317",57,2.4,79.51174198
1653,Cherry,Nebraska,114,1965.1784175142216,"3,482","3,382",100,2.9,80.05659857
1654,Cheyenne,Nebraska,224,3299.455000736485,"5,789","5,628",161,2.8,79.27859658
1655,Clay,Nebraska,0,,"3,486","3,356",130,3.7,79.17949827
1656,Colfax,Nebraska,0,,"5,664","5,463",201,3.5,80.59261389
1657,Cuming,Nebraska,52,562.466197944835,"4,915","4,763",152,3.1,81.14806913
1658,Custer,Nebraska,235,2140.449949904363,"6,109","5,934",175,2.9,79.33671227
1659,Dakota,Nebraska,846,4017.2847713566653,"11,197","10,550",647,5.8,78.40441235
1660,Dawes,Nebraska,377,4071.2742980561547,"5,415","5,218",197,3.6,79.60783007
1661,Dawson,Nebraska,1046,4259.131072112056,"13,279","12,698",581,4.4,78.85321043
1662,Deuel,Nebraska,54,2702.702702702703,"1,192","1,153",39,3.3,80.04569641
1663,Dixon,Nebraska,193,3200.1326479854088,"3,141","3,011",130,4.1,80.17651215
1664,Dodge,Nebraska,1814,4898.73075884418,"19,272","18,400",872,4.5,79.26918416
1665,Douglas,Nebraska,46725,8854.966172039343,"285,676","272,913","12,763",4.5,78.62826133
1666,Dundy,Nebraska,0,,"1,282","1,244",38,3.0,78.80355203
1667,Fillmore,Nebraska,2,inf,"3,320","3,212",108,3.3,79.16783675
1668,Franklin,Nebraska,36,1114.8962527098172,"1,644","1,584",60,3.6,79.28774166
1669,Frontier,Nebraska,0,,"1,613","1,561",52,3.2,81.05581816
1670,Furnas,Nebraska,6,inf,"2,688","2,593",95,3.5,78.56081358
1671,Gage,Nebraska,1281,5774.171737660581,"11,179","10,624",555,5.0,78.9678734
1672,Garden,Nebraska,2,inf,"1,262","1,221",41,3.2,78.42361340000001
1673,Garfield,Nebraska,0,,"1,220","1,183",37,3.0,79.44901842
1674,Gosper,Nebraska,65,3211.462450592885,"1,145","1,111",34,3.0,79.91641508
1675,Grant,Nebraska,0,,439,424,15,3.4,79.56743666
1676,Greeley,Nebraska,0,,"1,299","1,252",47,3.6,80.33674625
1677,Hall,Nebraska,5445,9091.212662581604,"32,657","31,357","1,300",4.0,78.88812370000001
1678,Hamilton,Nebraska,287,3142.794568550153,"4,844","4,682",162,3.3,80.4794735
1679,Harlan,Nebraska,0,,"1,878","1,817",61,3.2,79.83595897
1680,Hayes,Nebraska,0,,664,644,20,3.0,82.06864536
1681,Hitchcock,Nebraska,50,1737.921445950643,"1,359","1,303",56,4.1,79.26107377
1682,Holt,Nebraska,94,897.6317799847212,"5,972","5,781",191,3.2,80.48115252
1683,Hooker,Nebraska,0,0.0,438,418,20,4.6,80.29934575
1684,Howard,Nebraska,0,,"3,423","3,299",124,3.6,80.17136155
1685,Jefferson,Nebraska,96,2654.133259607409,"4,321","4,158",163,3.8,79.11895745
1686,Johnson,Nebraska,52,991.0425004764627,"2,193","2,098",95,4.3,79.50291636
1687,Kearney,Nebraska,395,5954.17545975279,"3,934","3,821",113,2.9,79.75186007
1688,Keith,Nebraska,292,3493.2408182796985,"4,664","4,491",173,3.7,79.22014455
1689,Keya Paha,Nebraska,0,0.0,607,588,19,3.1,81.14342279
1690,Kimball,Nebraska,58,4403.948367501898,"2,223","2,150",73,3.3,78.33918629
1691,Knox,Nebraska,64,741.1696583671106,"4,791","4,630",161,3.4,79.46624213
1692,Lancaster,Nebraska,23790,8152.118042943397,"167,607","161,556","6,051",3.6,80.59042351
1693,Lincoln,Nebraska,2653,7289.462838301964,"19,276","18,517",759,3.9,79.12532342
1694,Logan,Nebraska,0,,506,490,16,3.2,79.28953312
1695,Loup,Nebraska,0,,392,377,15,3.8,80.99493649
1696,McPherson,Nebraska,0,,361,348,13,3.6,82.26441835
1697,Madison,Nebraska,1857,5279.3176972281435,"19,209","18,500",709,3.7,79.31826586
1698,Merrick,Nebraska,120,4120.879120879121,"4,232","4,077",155,3.7,79.55874195
1699,Morrill,Nebraska,116,2304.788396582555,"2,703","2,617",86,3.2,78.36492802
1700,Nance,Nebraska,58,1540.095592140202,"2,099","2,029",70,3.3,78.40135495
1701,Nemaha,Nebraska,90,1227.6633474287273,"3,886","3,698",188,4.8,79.27802574
1702,Nuckolls,Nebraska,48,1064.537591483699,"2,477","2,391",86,3.5,80.16071612
1703,Otoe,Nebraska,540,3394.518481267287,"8,512","8,128",384,4.5,79.69122524
1704,Pawnee,Nebraska,48,1742.9193899782138,"1,640","1,586",54,3.3,79.82087504
1705,Perkins,Nebraska,26,873.6559139784946,"1,830","1,781",49,2.7,80.29893879
1706,Phelps,Nebraska,344,3719.723183391004,"5,049","4,897",152,3.0,79.88736818
1707,Pierce,Nebraska,73,1327.5140934715405,"4,197","4,057",140,3.3,80.40042543
1708,Platte,Nebraska,1312,3997.440662990159,"18,047","17,387",660,3.7,80.74818672
1709,Polk,Nebraska,82,1530.1362194439264,"2,993","2,901",92,3.1,80.61846494
1710,Red Willow,Nebraska,574,5166.98172652804,"6,357","6,150",207,3.3,79.53386136
1711,Richardson,Nebraska,100,2300.966405890474,"4,408","4,182",226,5.1,78.34587284
1712,Rock,Nebraska,18,1196.8085106382978,880,858,22,2.5,80.20189625
1713,Saline,Nebraska,601,4160.609207338179,"7,364","7,044",320,4.3,79.24212821
1714,Sarpy,Nebraska,5374,3282.8745616928736,"88,075","84,673","3,402",3.9,80.52363115
1715,Saunders,Nebraska,431,2051.11121686575,"11,191","10,717",474,4.2,80.34029240000001
1716,Scotts Bluff,Nebraska,1724,4726.00674360591,"19,236","18,334",902,4.7,77.96626194
1717,Seward,Nebraska,306,1819.2627824019025,"8,957","8,642",315,3.5,80.11513753
1718,Sheridan,Nebraska,214,3941.0681399631676,"2,807","2,707",100,3.6,79.11548517
1719,Sherman,Nebraska,48,1540.9309791332266,"1,751","1,685",66,3.8,80.16576978
1720,Sioux,Nebraska,0,,841,811,30,3.6,82.53097616
1721,Stanton,Nebraska,132,2129.7192642787995,"3,675","3,547",128,3.5,81.13746157
1722,Thayer,Nebraska,168,3233.256351039261,"3,008","2,916",92,3.1,79.68163367
1723,Thomas,Nebraska,0,,428,411,17,4.0,80.6456837
1724,Thurston,Nebraska,2,1834.862385321101,"3,146","2,872",274,8.7,73.88059269
1725,Valley,Nebraska,0,,"2,152","2,077",75,3.5,80.47700162
1726,Washington,Nebraska,266,3296.567108687569,"11,230","10,806",424,3.8,80.60771337
1727,Wayne,Nebraska,53,1352.7309851965288,"5,727","5,543",184,3.2,82.67702887
1728,Webster,Nebraska,70,1841.6206261510129,"1,747","1,683",64,3.7,78.91420614
1729,Wheeler,Nebraska,4,485.43689320388336,523,505,18,3.4,81.04118364
1730,York,Nebraska,545,3942.9894371292144,"7,601","7,320",281,3.7,80.49243282
1731,Churchill,Nevada,1245,4988.180616210585,"11,092","9,868","1,224",11.0,76.49949656
1732,Clark,Nevada,146315,7331.384176756935,"999,472","886,972","112,500",11.3,77.96100417
1733,Douglas,Nevada,1770,3726.394239878735,"22,763","20,154","2,609",11.5,81.2048019
1734,Elko,Nevada,2888,5760.102118153895,"29,205","27,355","1,850",6.3,78.24030259
1735,Esmeralda,Nevada,20,2547.7707006369433,476,443,33,6.9,75.64161202
1736,Eureka,Nevada,70,3491.271820448877,"1,104","1,037",67,6.1,77.5076247
1737,Humboldt,Nevada,494,2913.766662734458,"9,096","8,494",602,6.6,76.42089029
1738,Lander,Nevada,291,4918.032786885246,"3,434","3,181",253,7.4,76.69598801
1739,Lincoln,Nevada,146,2713.754646840149,"2,098","1,878",220,10.5,76.71479284
1740,Lyon,Nevada,2564,4879.255551961027,"22,495","19,170","3,325",14.8,76.90074764
1741,Mineral,Nevada,134,2879.8624543305395,"1,910","1,651",259,13.6,74.30155767
1742,Nye,Nevada,2820,6421.057425201512,"16,635","14,227","2,408",14.5,74.24186239
1743,Pershing,Nevada,308,4514.805042509528,"2,606","2,354",252,9.7,78.3211456
1744,Storey,Nevada,270,6840.6384595895615,"1,917","1,662",255,13.3,82.09329692
1745,Washoe,Nevada,25966,6020.7384598261915,"221,156","196,768","24,388",11.0,78.06130019999999
1746,White Pine,Nevada,339,3313.7829912023467,"5,014","4,627",387,7.7,76.75263258
1747,Carson City,Nevada,2482,4419.200911615983,,,,,
1748,Belknap,New Hampshire ,4059,6727.103980907555,,,,,
1749,Carroll,New Hampshire ,2392,5738.412820266769,,,,,
1750,Cheshire,New Hampshire ,2915,5461.767626613704,,,,,
1751,Coos,New Hampshire ,1084,4811.789772727273,,,,,
1752,Grafton,New Hampshire ,3625,5705.247253612012,,,,,
1753,Hillsborough,New Hampshire ,20167,5317.362174932172,,,,,
1754,Merrimack,New Hampshire ,5950,4866.398946567758,,,,,
1755,Rockingham,New Hampshire ,12354,4241.0614668978205,,,,,
1756,Strafford,New Hampshire ,6873,5619.327937208732,,,,,
1757,Sullivan,New Hampshire ,1960,6068.299328152574,,,,,
1758,Atlantic,New Jersey ,19412,7041.267515207353,,,,,
1759,Bergen,New Jersey ,24525,2678.890344088582,,,,,
1760,Burlington,New Jersey ,17560,3891.455861006769,,,,,
1761,Camden,New Jersey ,39831,7722.658249445487,,,,,
1762,Cape May,New Jersey ,9344,9625.348949802734,,,,,
1763,Cumberland,New Jersey ,15296,9689.045981161595,,,,,
1764,Essex,New Jersey ,53522,6783.497654635024,,,,,
1765,Gloucester,New Jersey ,16187,5571.58001982597,,,,,
1766,Hudson,New Jersey ,30474,4729.189718505046,,,,,
1767,Hunterdon,New Jersey ,2297,1785.2146609879694,,,,,
1768,Mercer,New Jersey ,19769,5359.340689131673,,,,,
1769,Middlesex,New Jersey ,30472,3724.15445121519,,,,,
1770,Monmouth,New Jersey ,26485,4176.6081557795205,,,,,
1771,Morris,New Jersey ,11105,2232.551220012344,,,,,
1772,Ocean,New Jersey ,23761,4081.089343927231,,,,,
1773,Passaic,New Jersey ,27060,5363.949738244804,,,,,
1774,Salem,New Jersey ,3412,5152.05508410594,,,,,
1775,Somerset,New Jersey ,9423,2886.126195661163,,,,,
1776,Sussex,New Jersey ,3785,2536.0473842195543,,,,,
1777,Union,New Jersey ,26906,4962.833164253436,,,,,
1778,Warren,New Jersey ,3519,3232.236020280697,,,,,
1779,Bernalillo,New Mexico ,75925,11299.977377720625,,,,,
1780,Catron,New Mexico ,167,4466.434875635197,,,,,
1781,Chaves,New Mexico ,6753,10232.593378286234,,,,,
1782,Cibola,New Mexico ,1361,4913.002671287271,,,,,
1783,Colfax,New Mexico ,713,5649.314634339594,,,,,
1784,Curry,New Mexico ,5186,10571.160666965632,,,,,
1785,De Baca,New Mexico ,50,2566.735112936345,,,,,
1786,Dona Ana,New Mexico ,14783,6909.9458721685705,,,,,
1787,Eddy,New Mexico ,5352,9867.6204874811,,,,,
