,COUNTY,STATE,Crime_Count,Crime_rate, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Age
1512,Iron,Missouri ,322,3127.7319086935413,,,,,
1513,Jackson,Missouri ,86139,10177.968825325406,,,,,
1514,Jasper,Missouri ,12101,10414.389603683465,,,,,
1515,Jefferson,Missouri ,8452,3803.198430483184,,,,,
1516,Johnson,Missouri ,2728,4949.65073029121,,,,,
1517,Knox,Missouri ,78,1922.1291276490883,,,,,
1518,Laclede,Missouri ,1898,5333.558140841904,,,,,
1519,Lafayette,Missouri ,876,2702.3692003948668,,,,,
1520,Lawrence,Missouri ,2227,6362.857142857142,,,,,
1521,Lewis,Missouri ,160,1576.0441292356186,,,,,
1522,Lincoln,Missouri ,1466,2703.998819536668,,,,,
1523,Linn,Missouri ,570,4638.671875,,,,,
1524,Livingston,Missouri ,463,3123.5242528503004,,,,,
1525,McDonald,Missouri ,1152,5129.575207053165,,,,,
1526,Macon,Missouri ,555,3569.8205441564287,,,,,
1527,Madison,Missouri ,602,4815.229563269877,,,,,
1528,Maries,Missouri ,222,2415.1436031331586,,,,,
1529,Marion,Missouri ,2357,8282.381052779534,,,,,
1530,Mercer,Missouri ,48,1304.3478260869565,,,,,
1531,Miller,Missouri ,1308,5160.374008758433,,,,,
1532,Mississippi,Missouri ,789,5523.276163808188,,,,,
1533,Moniteau,Missouri ,261,1652.2124454010254,,,,,
1534,Monroe,Missouri ,166,1781.68938499517,,,,,
1535,Montgomery,Missouri ,354,2971.7931497649433,,,,,
1536,Morgan,Missouri ,914,4522.066099346923,,,,,
1537,New Madrid,Missouri ,453,2738.814993954051,,,,,
1538,Newton,Missouri ,4122,6975.209408579407,,,,,
1539,Nodaway,Missouri ,622,2674.233629992691,,,,,
1540,Oregon,Missouri ,204,1849.8367791077253,,,,,
1541,Osage,Missouri ,228,1694.5373467112595,,,,,
1542,Ozark,Missouri ,218,2287.9932829555,,,,,
1543,Pemiscot,Missouri ,1680,9718.847622353349,,,,,
1544,Perry,Missouri ,534,2792.887029288703,,,,,
1545,Pettis,Missouri ,3614,8555.061073761955,,,,,
1546,Phelps,Missouri ,2890,6460.266010953394,,,,,
1547,Pike,Missouri ,452,2412.33922186049,,,,,
1548,Platte,Missouri ,1659,3400.077880023774,,,,,
1549,Polk,Missouri ,2045,6604.6571714627125,,,,,
1550,Pulaski,Missouri ,2119,3904.3354891013946,,,,,
1551,Putnam,Missouri ,69,1420.3375874845615,,,,,
1552,Ralls,Missouri ,232,2279.650191608529,,,,,
1553,Randolph,Missouri ,1110,4467.6997383779435,,,,,
1554,Ray,Missouri ,1047,4591.7024822384,,,,,
1555,Reynolds,Missouri ,151,2293.090356871678,,,,,
1556,Ripley,Missouri ,873,6512.0095479635975,,,,,
1557,St Charles,Missouri ,12234,3243.217449856581,,,,,
1558,St Clair,Missouri ,465,4939.451880178457,,,,,
1559,Ste Genevieve,Missouri ,548,3093.7729351323887,,,,,
1560,St Francois,Missouri ,4099,6166.598967970995,,,,,
1561,St Louis,Missouri ,52406,5229.414282848987,,,,,
1562,Saline,Missouri ,1027,4394.710941846036,,,,,
1563,Schuyler,Missouri ,95,2187.4280451300947,,,,,
1564,Scotland,Missouri ,92,1858.5858585858587,,,,,
1565,Scott,Missouri ,3834,9339.829476248478,,,,,
1566,Shannon,Missouri ,206,2490.6299117398144,,,,,
1567,Shelby,Missouri ,72,1173.0205278592375,,,,,
1568,Stoddard,Missouri ,1026,3448.0440919478424,,,,,
1569,Stone,Missouri ,1396,4481.972581629049,,,,,
1570,Sullivan,Missouri ,186,2910.798122065728,,,,,
1571,Taney,Missouri ,3827,7079.4332013763,,,,,
1572,Texas,Missouri ,1087,4282.731176864583,,,,,
1573,Vernon,Missouri ,1907,9113.500597371563,,,,,
1574,Warren,Missouri ,1654,5030.260636841946,,,,,
1575,Washington,Missouri ,1053,4178.4056188246495,,,,,
1576,Wayne,Missouri ,588,4390.681003584229,,,,,
1577,Webster,Missouri ,1504,4114.5733592318,,,,,
1578,Worth,Missouri ,96,4622.0510351468465,,,,,
1579,Wright,Missouri ,708,3808.7040723008226,,,,,
1580,St Louis city,Missouri ,51814,16264.353023159452,,,,,
1581,Beaverhead,Montana ,143,1524.0328253223913,,,,,
1582,Big Horn,Montana ,0,,,,,,
1583,Blaine,Montana ,22,406.3538973032877,,,,,
1584,Broadwater,Montana ,93,1627.011896431071,,,,,
1585,Carbon,Montana ,209,2003.258890060385,,,,,
1586,Carter,Montana ,0,0.0,,,,,
1587,Cascade,Montana ,5892,7118.263201768693,,,,,
1588,Chouteau,Montana ,50,3382.949932341001,,,,,
1589,Custer,Montana ,538,4468.809701802476,,,,,
1590,Daniels,Montana ,14,774.764803541782,,,,,
1591,Dawson,Montana ,556,5793.477128269251,,,,,
1592,Deer Lodge,Montana ,483,5163.014430785676,,,,,
1593,Fallon,Montana ,42,1340.1403956604981,,,,,
1594,Fergus,Montana ,319,2772.7075184702308,,,,,
1595,Flathead,Montana ,5768,6148.598230465835,,,,,
1596,Gallatin,Montana ,4398,4662.256710342195,,,,,
1597,Garfield,Montana ,14,1059.001512859304,,,,,
1598,Glacier,Montana ,412,2976.2334754027306,,,,,
1599,Golden Valley,Montana ,18,2102.803738317757,,,,,
1600,Granite,Montana ,108,3416.640303701361,,,,,
1601,Hill,Montana ,1149,6876.12208258528,,,,,
1602,Jefferson,Montana ,253,2188.3920076117984,,,,,
1603,Judith Basin,Montana ,20,995.5201592832254,,,,,
1604,Lake,Montana ,1612,5533.244087460955,,,,,
1605,Lewis and Clark,Montana ,3647,5532.799320347111,,,,,
1606,Liberty,Montana ,0,,,,,,
1607,Lincoln,Montana ,647,3327.504628677227,,,,,
1608,McCone,Montana ,26,1524.0328253223913,,,,,
1609,Madison,Montana ,96,1241.1118293471236,,,,,
1610,Meagher,Montana ,70,3584.2293906810028,,,,,
1611,Mineral,Montana ,14,325.5056963496862,,,,,
1612,Missoula,Montana ,7292,6473.894013512434,,,,,
1613,Musselshell,Montana ,180,3863.4900193174494,,,,,
1614,Park,Montana ,234,1486.8471216164694,,,,,
1615,Petroleum,Montana ,10,1956.9471624266143,,,,,
1616,Phillips,Montana ,147,3528.564570331253,,,,,
1617,Pondera,Montana ,134,2149.15797914996,,,,,
1618,Powder River,Montana ,0,,,,,,
1619,Powell,Montana ,339,4842.165404942151,,,,,
1620,Prairie,Montana ,10,848.1764206955046,,,,,
1621,Ravalli,Montana ,921,2296.2999900269274,,,,,
1622,Richland,Montana ,306,2628.4143617935065,,,,,
1623,Roosevelt,Montana ,445,4027.149321266968,,,,,
1624,Rosebud,Montana ,128,1367.0831998291146,,,,,
1625,Sanders,Montana ,333,2926.7006503779216,,,,,
1626,Sheridan,Montana ,184,4901.438465636656,,,,,
1627,Silver Bow,Montana ,3291,9493.451797149944,,,,,
1628,Stillwater,Montana ,231,2460.063897763578,,,,,
1629,Sweet Grass,Montana ,12,325.2032520325203,,,,,
1630,Teton,Montana ,142,2337.8333882120514,,,,,
1631,Toole,Montana ,255,5000.980584428319,,,,,
1632,Treasure,Montana ,0,,,,,,
1633,Valley,Montana ,226,2930.497925311204,,,,,
1634,Wheatland,Montana ,4,187.6172607879925,,,,,
1635,Wibaux,Montana ,4,346.3203463203464,,,,,
1636,Yellowstone,Montana ,12549,8046.448700603371,,,,,
1637,Yellowstone National Park,Montana ,0,,,,,,
1638,Adams,Nebraska,2230,7028.27066721296,"16,708","16,144",564,3.4,79.59165133
1639,Antelope,Nebraska,44,900.163666121113,"3,589","3,492",97,2.7,81.22053144
1640,Arthur,Nebraska,0,0.0,224,212,12,5.4,79.90097418
1641,Banner,Nebraska,0,,436,420,16,3.7,81.42447108
1642,Blaine,Nebraska,0,,275,263,12,4.4,79.78022568
1643,Boone,Nebraska,12,318.5558800106185,"3,022","2,943",79,2.6,81.05561536
1644,Box Butte,Nebraska,414,3655.3063747130495,"5,741","5,561",180,3.1,78.70798351
1645,Boyd,Nebraska,0,,"1,099","1,063",36,3.3,80.00442903
1646,Brown,Nebraska,66,2292.462660646057,"1,419","1,370",49,3.5,80.39898509999999
1647,Buffalo,Nebraska,1937,4001.2394133443504,"27,465","26,707",758,2.8,80.29193485
1648,Burt,Nebraska,60,1501.5015015015015,"3,580","3,440",140,3.9,78.83684454
1649,Butler,Nebraska,102,1227.436823104693,"4,825","4,682",143,3.0,80.02308802
1650,Cass,Nebraska,690,2713.864306784661,"13,230","12,737",493,3.7,79.1774725
1651,Cedar,Nebraska,50,574.9770009199632,"4,665","4,557",108,2.3,81.34532114
1652,Chase,Nebraska,72,1793.2752179327524,"2,346","2,298",48,2.0,79.38172493
1653,Cherry,Nebraska,88,1513.3276010318145,"3,413","3,329",84,2.5,80.11680732
1654,Cheyenne,Nebraska,486,4792.899408284024,"5,744","5,619",125,2.2,79.28423998
1655,Clay,Nebraska,0,,"3,459","3,346",113,3.3,79.07167858
1656,Colfax,Nebraska,2,inf,"5,618","5,451",167,3.0,80.5768162
1657,Cuming,Nebraska,58,646.3115667483843,"4,947","4,817",130,2.6,81.1978467
1658,Custer,Nebraska,218,2022.2634508348794,"6,131","5,982",149,2.4,79.26688999
1659,Dakota,Nebraska,1172,5681.597828194687,"11,042","10,630",412,3.7,78.38642723
1660,Dawes,Nebraska,282,3105.042942083241,"5,281","5,126",155,2.9,79.70833703
1661,Dawson,Nebraska,992,4097.818902842037,"13,325","12,863",462,3.5,78.96138368
1662,Deuel,Nebraska,20,1030.9278350515463,"1,090","1,060",30,2.8,79.99049338
1663,Dixon,Nebraska,180,3306.3923585598823,"3,055","2,962",93,3.0,80.18436971
1664,Dodge,Nebraska,1670,4571.9604675993105,"19,210","18,511",699,3.6,79.19924889
1665,Douglas,Nebraska,46162,8516.597051053091,"286,332","275,960","10,372",3.6,78.64462537
1666,Dundy,Nebraska,0,,"1,276","1,247",29,2.3,78.75955633
1667,Fillmore,Nebraska,2,inf,"3,243","3,165",78,2.4,79.03143538
1668,Franklin,Nebraska,26,851.0638297872342,"1,575","1,525",50,3.2,79.19667676
1669,Frontier,Nebraska,0,,"1,550","1,507",43,2.8,81.11862509
1670,Furnas,Nebraska,20,412.28612657184084,"2,708","2,630",78,2.9,78.44040399
1671,Gage,Nebraska,1242,6097.501104619764,"11,081","10,623",458,4.1,78.97237315
1672,Garden,Nebraska,0,,"1,192","1,158",34,2.9,78.43068121
1673,Garfield,Nebraska,2,inf,"1,201","1,170",31,2.6,79.46023427
1674,Gosper,Nebraska,30,1532.9586101175269,"1,135","1,101",34,3.0,79.86224109
1675,Grant,Nebraska,0,,428,418,10,2.3,79.70771823
1676,Greeley,Nebraska,0,,"1,271","1,230",41,3.2,80.43284199
1677,Hall,Nebraska,5250,8562.621303801803,"32,380","31,117","1,263",3.9,79.01542956
1678,Hamilton,Nebraska,172,1885.5514141635608,"4,760","4,617",143,3.0,80.40787243
1679,Harlan,Nebraska,0,,"1,801","1,754",47,2.6,79.94106291
1680,Hayes,Nebraska,0,,627,609,18,2.9,82.13822195
1681,Hitchcock,Nebraska,58,2019.4986072423399,"1,340","1,294",46,3.4,79.17383185
1682,Holt,Nebraska,64,611.6207951070338,"5,918","5,761",157,2.7,80.48520522
1683,Hooker,Nebraska,0,0.0,423,405,18,4.3,80.35378361
1684,Howard,Nebraska,0,,"3,364","3,239",125,3.7,80.24203964
1685,Jefferson,Nebraska,85,2326.8546400219,"4,297","4,166",131,3.0,78.97857399
1686,Johnson,Nebraska,38,740.1636151149202,"2,168","2,085",83,3.8,79.36610685
1687,Kearney,Nebraska,230,3500.2282757571147,"3,846","3,751",95,2.5,79.64560506
1688,Keith,Nebraska,274,3388.5728419490474,"4,663","4,529",134,2.9,79.2426434
1689,Keya Paha,Nebraska,4,510.20408163265296,619,602,17,2.7,81.14214675
1690,Kimball,Nebraska,78,2120.7177814029365,"2,226","2,170",56,2.5,78.33997876
1691,Knox,Nebraska,56,654.6644844517185,"4,730","4,583",147,3.1,79.43981094
1692,Lancaster,Nebraska,20981,6986.540395463294,"167,883","162,879","5,004",3.0,80.45606726
1693,Lincoln,Nebraska,2415,6698.10012480932,"18,720","18,112",608,3.2,79.13747398
1694,Logan,Nebraska,0,,494,479,15,3.0,79.21053242
1695,Loup,Nebraska,0,,380,366,14,3.7,81.09871776
1696,McPherson,Nebraska,0,,438,428,10,2.3,82.41131893
1697,Madison,Nebraska,1523,4300.194821695795,"19,474","18,900",574,2.9,79.25644207
1698,Merrick,Nebraska,128,1640.8152800922958,"4,112","3,956",156,3.8,79.46465312
1699,Morrill,Nebraska,46,1235.8946802794196,"2,680","2,599",81,3.0,78.29987597
1700,Nance,Nebraska,0,,"2,070","2,014",56,2.7,78.4547484
1701,Nemaha,Nebraska,106,1483.554933519944,"3,723","3,580",143,3.8,79.28594564
1702,Nuckolls,Nebraska,54,2830.1886792452833,"2,403","2,335",68,2.8,80.12309356
1703,Otoe,Nebraska,573,7911.0865663399145,"8,239","7,934",305,3.7,79.66032166
1704,Pawnee,Nebraska,90,3335.8042994810976,"1,652","1,606",46,2.8,79.80153765
1705,Perkins,Nebraska,22,756.0137457044673,"1,851","1,812",39,2.1,80.29515285
1706,Phelps,Nebraska,332,3595.018949648078,"5,050","4,919",131,2.6,79.85969712
1707,Pierce,Nebraska,76,1408.189735037984,"4,237","4,115",122,2.9,80.40082456
1708,Platte,Nebraska,993,3044.3313507879084,"17,305","16,789",516,3.0,80.68459513
1709,Polk,Nebraska,158,3006.0882800608824,"2,961","2,866",95,3.2,80.63687381
1710,Red Willow,Nebraska,577,5239.738467126771,"6,284","6,123",161,2.6,79.37220393
1711,Richardson,Nebraska,132,1632.8550222662052,"4,275","4,119",156,3.6,78.33751542
1712,Rock,Nebraska,2,144.0922190201729,883,860,23,2.6,80.21881379
1713,Saline,Nebraska,580,4004.142216085606,"7,230","6,981",249,3.4,79.27024265
1714,Sarpy,Nebraska,4542,2639.2092831368354,"89,768","86,988","2,780",3.1,80.49802844
1715,Saunders,Nebraska,474,2259.4022594022595,"11,012","10,629",383,3.5,80.34587125
1716,Scotts Bluff,Nebraska,1845,5118.317751824007,"18,742","18,063",679,3.6,78.08996768
1717,Seward,Nebraska,274,1829.594017094017,"8,840","8,569",271,3.1,80.05590148
1718,Sheridan,Nebraska,70,1901.6571583808745,"2,779","2,706",73,2.6,79.07353692
1719,Sherman,Nebraska,50,1612.3831022250886,"1,726","1,669",57,3.3,80.24422852
1720,Sioux,Nebraska,0,,806,786,20,2.5,82.57173633
1721,Stanton,Nebraska,90,1464.84375,"3,574","3,474",100,2.8,81.18457644
1722,Thayer,Nebraska,130,2504.816955684008,"3,030","2,953",77,2.5,79.6957869
1723,Thomas,Nebraska,0,,428,413,15,3.5,80.55839014
1724,Thurston,Nebraska,14,206.4592243032001,"3,020","2,836",184,6.1,73.88037203
1725,Valley,Nebraska,56,2705.314009661836,"2,117","2,053",64,3.0,80.52546381
1726,Washington,Nebraska,426,2104.5351249876494,"11,038","10,682",356,3.2,80.54268927
1727,Wayne,Nebraska,60,1551.1892450879004,"5,564","5,408",156,2.8,82.82224341
1728,Webster,Nebraska,52,1419.6014196014194,"1,727","1,669",58,3.4,78.78129988
1729,Wheeler,Nebraska,2,268.45637583892614,559,543,16,2.9,81.11938505
1730,York,Nebraska,514,3680.6301467955604,"7,393","7,158",235,3.2,80.43655895
1731,Churchill,Nevada,1656,6868.804181011242,"10,886","10,060",826,7.6,76.55227826
1732,Clark,Nevada,146211,7075.5600378044555,"1,019,491","938,018","81,473",8.0,78.27433693
1733,Douglas,Nevada,1679,3528.496973772697,"22,382","20,596","1,786",8.0,81.06602507
1734,Elko,Nevada,2965,5512.586918528986,"28,218","26,646","1,572",5.6,78.3093192
1735,Esmeralda,Nevada,20,2339.181286549708,533,509,24,4.5,75.48047726
1736,Eureka,Nevada,85,4015.1157298063295,"1,035",974,61,5.9,77.54335116
1737,Humboldt,Nevada,503,2838.280103825753,"8,965","8,407",558,6.2,76.37224343
1738,Lander,Nevada,334,5428.246383877783,"3,373","3,150",223,6.6,76.62322735
1739,Lincoln,Nevada,100,1899.3352326685654,"1,940","1,795",145,7.5,76.67621641
1740,Lyon,Nevada,1939,3734.7355445125013,"22,891","20,557","2,334",10.2,76.60142561
1741,Mineral,Nevada,0,,"1,659","1,473",186,11.2,74.26008540000001
1742,Nye,Nevada,1782,4211.67072392522,"16,319","14,747","1,572",9.6,74.10340025
1743,Pershing,Nevada,246,3525.8707180736706,"2,604","2,417",187,7.2,78.35735114
1744,Storey,Nevada,240,6052.96343001261,"1,849","1,680",169,9.1,82.13438561
1745,Washoe,Nevada,24148,5477.662216878949,"222,734","205,844","16,890",7.6,78.12005559
1746,White Pine,Nevada,260,2560.315115706549,"4,891","4,596",295,6.0,76.73804411
1747,Carson City,Nevada,2076,3823.3452429187078,,,,,
1748,Belknap,New Hampshire ,3613,5994.690559150489,,,,,
1749,Carroll,New Hampshire ,1858,4469.354373135764,,,,,
1750,Cheshire,New Hampshire ,3081,5141.426783479349,,,,,
1751,Coos,New Hampshire ,1020,3207.3454499717,,,,,
1752,Grafton,New Hampshire ,3582,4212.779470050689,,,,,
1753,Hillsborough,New Hampshire ,18629,4732.8213244989365,,,,,
1754,Merrimack,New Hampshire ,4802,3665.9846703514827,,,,,
1755,Rockingham,New Hampshire ,9798,3400.4421477134297,,,,,
1756,Strafford,New Hampshire ,6665,5327.780397924844,,,,,
1757,Sullivan,New Hampshire ,1438,3761.0503740126587,,,,,
1758,Atlantic,New Jersey ,18399,6652.156464331295,,,,,
1759,Bergen,New Jersey ,21241,2280.09253047226,,,,,
1760,Burlington,New Jersey ,15092,3339.174454828661,,,,,
1761,Camden,New Jersey ,31070,6051.021779393807,,,,,
1762,Cape May,New Jersey ,7544,7882.061623010939,,,,,
1763,Cumberland,New Jersey ,13904,8821.4394477718,,,,,
1764,Essex,New Jersey ,47060,5941.1090406863705,,,,,
1765,Gloucester,New Jersey ,13351,4585.719045280154,,,,,
1766,Hudson,New Jersey ,26182,3921.4922699482067,,,,,
1767,Hunterdon,New Jersey ,1758,1393.2808673530042,,,,,
1768,Mercer,New Jersey ,16132,4341.133667735893,,,,,
1769,Middlesex,New Jersey ,26827,3213.7226809014282,,,,,
1770,Monmouth,New Jersey ,23094,3663.324402651604,,,,,
1771,Morris,New Jersey ,9946,1981.772317354555,,,,,
1772,Ocean,New Jersey ,19581,3342.711110959367,,,,,
1773,Passaic,New Jersey ,22503,4435.373398797287,,,,,
1774,Salem,New Jersey ,3230,4964.113913350854,,,,,
1775,Somerset,New Jersey ,8036,2415.098875999279,,,,,
1776,Sussex,New Jersey ,2860,1965.1900256299261,,,,,
1777,Union,New Jersey ,24691,4474.620379448388,,,,,
1778,Warren,New Jersey ,3074,2866.8419972767797,,,,,
1779,Bernalillo,New Mexico ,78316,11599.706734009229,,,,,
1780,Catron,New Mexico ,15,420.7573632538569,,,,,
1781,Chaves,New Mexico ,7854,11958.34221504918,,,,,
1782,Cibola,New Mexico ,1312,4809.736784221717,,,,,
1783,Colfax,New Mexico ,672,5206.4771054466555,,,,,
1784,Curry,New Mexico ,5390,10590.6393680984,,,,,
1785,De Baca,New Mexico ,18,958.9770911028237,,,,,
1786,Dona Ana,New Mexico ,14498,6782.59486416565,,,,,
1787,Eddy,New Mexico ,4867,8731.924360400444,,,,,
1788,Grant,New Mexico ,840,5401.234567901234,,,,,
1789,Guadalupe,New Mexico ,227,5037.7274744784745,,,,,
1790,Harding,New Mexico ,0,,,,,,
1791,Hidalgo,New Mexico ,202,4396.082698585418,,,,,
1792,Lea,New Mexico ,5037,7323.136867203629,,,,,
1793,Lincoln,New Mexico ,1182,6376.09235084691,,,,,
1794,Los Alamos,New Mexico ,452,2553.239563915721,,,,,
1795,Luna,New Mexico ,2208,9016.661221822933,,,,,
1796,McKinley,New Mexico ,6391,8692.163316377879,,,,,
1797,Mora,New Mexico ,50,1075.268817204301,,,,,
1798,Otero,New Mexico ,3177,4881.384057525659,,,,,
1799,Quay,New Mexico ,482,5638.086325886069,,,,,
1800,Rio Arriba,New Mexico ,1712,4289.329291208378,,,,,
1801,Roosevelt,New Mexico ,1254,6303.091228951998,,,,,
1802,Sandoval,New Mexico ,5760,4216.8454189392,,,,,
1803,San Juan,New Mexico ,6464,5158.448315763433,,,,,
1804,San Miguel,New Mexico ,1252,4428.879691534897,,,,,
1805,Santa Fe,New Mexico ,9133,6178.920092822494,,,,,
1806,Sierra,New Mexico ,211,4020.579268292683,,,,,
1807,Socorro,New Mexico ,1406,8043.478260869565,,,,,
1808,Taos,New Mexico ,1926,5838.486722444525,,,,,
1809,Torrance,New Mexico ,590,3801.301462534631,,,,,
1810,Union,New Mexico ,127,2940.4954850659888,,,,,
1811,Valencia,New Mexico ,6408,8434.131381865565,,,,,
1812,Albany,New York,18474,5994.820973111894,"157,958","150,241","7,717",4.9,80.07227575
1813,Allegany,New York,1320,2751.6051029767364,"23,425","21,969","1,456",6.2,79.04705766
1814,Bronx,New York,63462,4421.6502143171665,"609,078","549,442","59,636",9.8,78.70233594
1815,Broome,New York,12824,6505.483802238163,"88,379","82,515","5,864",6.6,79.37795497
1816,Cattaraugus,New York,3041,3864.7772764821757,"36,786","34,212","2,574",7.0,78.32057435
1817,Cayuga,New York,3230,4062.2799074353557,"37,779","35,518","2,261",6.0,80.06282681
1818,Chautauqua,New York,7212,5428.597236022039,"58,030","54,081","3,949",6.8,78.96983961
1819,Chemung,New York,4314,4872.649234765912,"38,337","35,940","2,397",6.3,78.74040423
1820,Chenango,New York,1881,3809.6202531645567,"23,286","21,840","1,446",6.2,78.64125376
1821,Clinton,New York,2728,3342.9733836576647,"36,140","33,753","2,387",6.6,79.18367841
1822,Columbia,New York,1916,3150.642132438788,"31,463","29,981","1,482",4.7,79.49149143
1823,Cortland,New York,2107,4301.492354490333,"23,765","22,220","1,545",6.5,79.0041934
1824,Delaware,New York,1595,3503.4155556043665,"20,118","18,798","1,320",6.6,79.54421323
1825,Dutchess,New York,9737,3292.3967512223494,"142,866","135,274","7,592",5.3,80.48684807
1826,Erie,New York,57225,6209.592885092419,"450,411","422,961","27,450",6.1,78.51111435
1827,Essex,New York,800,2067.610875633206,"17,626","16,414","1,212",6.9,80.11169218
1828,Franklin,New York,1699,3280.1760753726157,"20,601","19,108","1,493",7.2,79.17211932
1829,Fulton,New York,2952,5420.691174850344,"23,537","21,734","1,803",7.7,78.88014071
1830,Genesee,New York,3081,5186.7813673170485,"30,155","28,487","1,668",5.5,79.20457736
1831,Greene,New York,1549,3202.795467703251,"20,806","19,402","1,404",6.7,78.60617571
1832,Hamilton,New York,126,2643.726395300042,"2,440","2,259",181,7.4,79.29533717
1833,Herkimer,New York,2291,3838.292454094625,"28,978","27,014","1,964",6.8,79.51359143
1834,Jefferson,New York,5140,4370.971308059935,"46,808","43,248","3,560",7.6,79.23329962
1835,Kings,New York,115773,4424.72768966176,"1,224,532","1,131,176","93,356",7.6,80.46792818
1836,Lewis,New York,547,2010.2164565800601,"11,918","10,983",935,7.8,80.11836868
1837,Livingston,New York,1821,2817.315427934897,"31,084","29,285","1,799",5.8,80.46992825
1838,Madison,New York,2338,3236.2997106986145,"33,571","31,419","2,152",6.4,80.00341979
1839,Monroe,New York,43165,5739.9731651434095,"366,103","344,893","21,210",5.8,79.96800131
1840,Montgomery,New York,2527,5066.768256005134,"22,364","20,694","1,670",7.5,78.7686018
1841,Nassau,New York,35311,2602.058449228873,"688,753","655,871","32,882",4.8,82.20814224
1842,New York,New York,72209,4421.956379959154,"913,131","857,230","55,901",6.1,81.86040873
1843,Niagara,New York,12501,5840.961018208322,"101,979","94,822","7,157",7.0,78.43894335
1844,Oneida,New York,11746,5027.52167920765,"103,624","97,301","6,323",6.1,79.15447499
1845,Onondaga,New York,26109,5562.740356446612,"225,647","213,104","12,543",5.6,79.68200991
1846,Ontario,New York,4523,4129.273748117041,"55,012","52,139","2,873",5.2,79.89478971
1847,Orange,New York,15885,4216.704360844775,"176,202","166,535","9,667",5.5,79.80460025
1848,Orleans,New York,1387,3290.706778334006,"18,124","16,737","1,387",7.7,78.67417464
1849,Oswego,New York,5286,4364.6632372490885,"55,299","50,834","4,465",8.1,78.29704164
1850,Otsego,New York,1755,2846.992408020245,"30,135","28,417","1,718",5.7,80.13654989
1851,Putnam,New York,1547,1581.945168778313,"50,488","48,012","2,476",4.9,81.83327159
1852,Queens,New York,102369,4418.37408978317,"1,159,346","1,085,553","73,793",6.4,81.81535319
1853,Rensselaer,New York,8602,5366.087970905099,"81,513","77,137","4,376",5.4,78.78112815
1854,Richmond,New York,20870,4418.577078446152,"221,656","205,156","16,500",7.4,79.99525326
1855,Rockland,New York,7480,2311.902900078197,"150,029","142,290","7,739",5.2,82.53799673
1856,St Lawrence,New York,3495,3276.275825865237,,,,,
1857,Saratoga,New York,5996,2662.5103796164317,"116,159","110,745","5,414",4.7,81.36426791
1858,Schenectady,New York,10279,6602.731278664936,"76,434","72,338","4,096",5.4,79.51410315
1859,Schoharie,New York,781,2464.422075668171,"14,804","13,813",991,6.7,80.29399893
1860,Schuyler,New York,328,1770.1980678935724,"8,643","8,037",606,7.0,79.17697685
1861,Seneca,New York,1472,4146.128496183421,"15,584","14,708",876,5.6,79.19906293
1862,Steuben,New York,3108,3147.97933758736,"44,285","41,237","3,048",6.9,78.61485206
1863,Suffolk,New York,52316,3483.3327229932856,"769,481","728,090","41,391",5.4,80.61007684
1864,Sullivan,New York,3370,4399.99477745427,"33,423","31,229","2,194",6.6,78.03156635
1865,Tioga,New York,982,1959.141329502833,"23,884","22,428","1,456",6.1,80.02418941
1866,Tompkins,New York,5230,5015.7761985595225,"55,000","52,589","2,411",4.4,81.20982192
1867,Ulster,New York,6549,3619.4918673350403,"88,385","83,349","5,036",5.7,80.12840782
1868,Warren,New York,2475,3787.125304117639,"32,440","30,305","2,135",6.6,80.00976209
1869,Washington,New York,1415,2241.264611778123,"28,691","26,946","1,745",6.1,79.12793188
1870,Wayne,New York,3326,3603.388875647332,"44,604","41,851","2,753",6.2,79.2794266
1871,Westchester,New York,24167,2484.586352920857,"472,758","448,482","24,276",5.1,82.28649833
1872,Wyoming,New York,769,1855.0682684421286,"18,435","17,234","1,201",6.5,79.31464017
1873,Yates,New York,649,2580.9273840769893,"11,744","11,080",664,5.7,79.53570772
1874,Alamance,North Carolina ,9776,6290.012289201588,,,,,
1875,Alexander,North Carolina ,1728,4680.136503981366,,,,,
1876,Alleghany,North Carolina ,336,3079.4610943084967,,,,,
1877,Anson,North Carolina ,1854,8525.705876942886,,,,,
1878,Ashe,North Carolina ,604,2222.303984694065,,,,,
1879,Avery,North Carolina ,490,2831.8788649367157,,,,,
1880,Beaufort,North Carolina ,2830,6025.507271062661,,,,,
1881,Bertie,North Carolina ,982,4870.306997966572,,,,,
1882,Bladen,North Carolina ,2105,6043.2935231970605,,,,,
1883,Brunswick,North Carolina ,5262,4593.948071449774,,,,,
1884,Buncombe,North Carolina ,14243,5695.423028015259,,,,,
1885,Burke,North Carolina ,4572,5177.978866779165,,,,,
1886,Cabarrus,North Carolina ,8200,4324.392739239118,,,,,
1887,Caldwell,North Carolina ,5332,6509.583689415213,,,,,
1888,Camden,North Carolina ,188,1833.0733229329169,,,,,
1889,Carteret,North Carolina ,2470,3579.3470227658067,,,,,
1890,Caswell,North Carolina ,1040,4499.437570303712,,,,,
1891,Catawba,North Carolina ,9706,6266.7062667062655,,,,,
1892,Chatham,North Carolina ,2745,4051.899743158268,,,,,
1893,Cherokee,North Carolina ,1625,5968.997942991478,,,,,
1894,Chowan,North Carolina ,674,4569.491525423729,,,,,
1895,Clay,North Carolina ,607,5722.09653092006,,,,,
1896,Cleveland,North Carolina ,4123,4461.8797684108,,,,,
