STATE,COUNTY,YEAR,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age,Civilian_labor_force,Employed,Unemployed,Unemployment_rate,Crime_rate,Total Income,Median income
New Jersey,Monmouth,2011,246.1779202,43.92825055,2.736983144,1.16290921,79.8952947,"330,174","301,902","28,272",8.6,4757.793947,231198,79334
New Jersey,Morris,2011,226.8060753,35.53682765,1.13049513,0.953066344,81.78366772,"265,514","246,757","18,757",7.1,2500.637763,182745,91332
New Jersey,Ocean,2011,288.8942657,43.99556373,1.865768581,0.789124184,79.1148952,"266,297","238,593","27,704",10.4,4389.215988,222079,56929
New Jersey,Passaic,2011,257.1257536,40.21461058,7.245091991,1.141753454,79.58346365,"253,500","225,581","27,919",11,5567.177178,163192,52382
New Jersey,Salem,2011,303.4567961,56.4518125,4.366199871,1.814307932,76.74741056,"32,402","28,630","3,772",11.6,5390.404657,24656,53926
New Jersey,Somerset,2011,212.5630924,37.99554203,1.294460741,0.979440102,81.80909088,"174,366","161,485","12,881",7.4,2861.765068,114323,96360
New Jersey,Sussex,2011,258.0232763,52.09411141,0.939738386,1.203830195,79.53101504,"81,765","74,204","7,561",9.2,2371.763198,54746,83839
New Jersey,Union,2011,245.5510707,35.92255253,5.36770313,0.826109915,80.23507241,"280,560","253,851","26,709",9.5,5747.884485,184598,66398
New Jersey,Warren,2011,268.146222,49.94842987,1.11637528,1.031507318,79.83570095,"58,736","53,402","5,334",9.1,3265.354778,42146,66594
New Mexico,Bernalillo,2011,217.0754424,53.15950967,1.867094168,0.853854187,78.78396184,"323,703","300,392","23,311",7.2,10922.01377,264803,43916
New Mexico,Chaves,2011,258.8089739,79.3557171,1.220054043,1.096906508,76.60858699,"27,596","25,732","1,864",6.8,10295.26966,23447,36282
New Mexico,Lea,2011,295.3160075,78.01019405,1.466566928,1.725807956,76.36722433,"27,249","25,729","1,520",5.6,8035.018564,20824,50758
New Mexico,McKinley,2011,204.4051487,49.9102975,2.760007688,2.889805662,74.92083532,"24,976","22,496","2,480",9.9,7114.203508,16949,28983
New Mexico,Otero,2011,255.9748294,60.74280707,1.097226221,1.350647837,77.96116353,"24,688","23,004","1,684",6.8,5190.430682,25312,35308
New Mexico,San Juan,2011,201.9951849,66.90112342,1.062717978,1.671317884,77.45197407,"55,028","50,701","4,327",7.9,5584.833345,42224,51728
New Mexico,Sandoval,2011,195.3401303,49.10276413,1.142372982,0.903668793,79.56305314,"60,822","55,935","4,887",8,3904.959298,47482,53214
New Mexico,Santa Fe,2011,167.5917942,42.59270061,1.997054359,1.297672855,80.68802234,"73,631","69,047","4,584",6.2,8083.247018,60935,49959
New Mexico,Valencia,2011,220.3339205,66.48920355,1.4448477,1.455650406,76.84159059,"30,667","27,909","2,758",9,8145.842482,27481,42802
New York,Albany,2011,272.1987605,50.12476062,3.205865303,1.034094372,79.54474904,"158,289","147,330","10,959",6.9,6980.04719,122551,57062
New York,Bronx,2011,289.722136,32.77953094,21.33651842,0.190531607,78.13895062,"584,353","514,635","69,718",11.9,4693.438159,467138,32058
New York,Broome,2011,281.8190678,51.7490937,1.900233377,1.046637401,79.1525468,"94,727","86,579","8,148",8.6,6565.691656,79727,44158
New York,Cattaraugus,2011,353.0595885,66.69128681,1.00358172,1.074244212,78.0962959,"38,540","34,943","3,597",9.3,4817.918144,31938,38932
New York,Cayuga,2011,258.0289966,58.59633459,1.079728969,0.923251792,79.87143437,"39,068","35,899","3,169",8.1,4253.228174,31533,49256
New York,Chautauqua,2011,303.0707107,66.9526431,1.252726023,1.038840231,78.62416901,"61,661","56,616","5,045",8.2,5410.630871,56033,40927
New York,Chemung,2011,269.9044492,74.22438578,2.155668224,1.515862539,78.65770464,"40,803","37,606","3,197",7.8,5119.41185,35644,50120
New York,Clinton,2011,258.8706302,65.48819963,0.885039833,1.688768925,79.11642427,"38,413","34,729","3,684",9.6,4105.60384,32323,50872
New York,Dutchess,2011,259.0399517,49.82095401,2.247414594,0.76436719,80.10157087,"146,309","135,325","10,984",7.5,3825.754873,107263,67727
New York,Erie,2011,285.0396362,48.1469796,2.666660067,1.022296703,78.38237735,"458,769","422,123","36,646",8,6841.852701,379687,47533
New York,Jefferson,2011,277.2520821,64.91472422,0.753329363,1.130079139,78.95483722,"48,934","44,154","4,780",9.8,4245.682576,46322,45500
New York,Kings,2011,290.8455473,23.76531374,12.03782672,0.136600892,79.66521383,"1,170,616","1,058,657","111,959",9.6,4690.514748,901062,42752
New York,Livingston,2011,233.5767947,61.15202298,1.039090361,1.537079833,80.06878858,"32,007","29,560","2,447",7.6,3235.038897,24342,50513
New York,Madison,2011,239.0897861,66.31185837,0.893109218,1.140522408,79.8808297,"34,733","31,896","2,837",8.2,3455.240471,26805,50173
New York,Monroe,2011,232.3037418,38.21599945,2.823289492,0.85256425,79.7225614,"373,786","345,099","28,687",7.7,6614.381113,296558,50204
New York,Nassau,2011,280.9684255,29.90100695,1.83027628,0.298967856,81.80167391,"683,283","636,681","46,602",6.8,2877.627266,442039,91414
New York,New York,2011,218.2787937,23.57702465,13.98832601,0.14595694,81.36532491,"882,224","813,275","68,949",7.8,4699.883236,728520,66299
New York,Niagara,2011,331.2556051,58.52569115,1.511468407,1.058619577,78.27344056,"105,602","95,951","9,651",9.1,6619.696287,87848,45398
New York,Oneida,2011,284.199875,54.93025677,2.195502011,0.936862186,79.03934584,"108,979","100,271","8,708",8,5051.412683,91133,46736
New York,Onondaga,2011,234.3077309,52.83370057,2.030056434,1.000488267,79.58149017,"232,622","214,674","17,948",7.7,5497.468692,181113,53946
New York,Ontario,2011,248.1466719,58.4332262,0.930407016,1.612617386,79.51774066,"55,756","51,805","3,951",7.1,3887.802538,45029,52162
New York,Orange,2011,264.833796,53.61108138,2.482026628,0.794956688,79.52015808,"178,868","165,070","13,798",7.7,4836.004624,125643,66224
New York,Oswego,2011,280.1591963,70.4557561,0.933144696,1.463884124,78.28204921,"57,994","51,752","6,242",10.8,5314.098034,44297,43372
New York,Putnam,2011,255.2300811,37.30552483,1.05086065,0.493445982,81.48490705,"51,607","47,980","3,627",7,1728.213907,35352,90735
New York,Queens,2011,261.0998351,24.19630316,5.210479764,0.128908777,81.6276664,"1,108,920","1,019,249","89,671",8.1,4690.505181,764825,53572
New York,Rensselaer,2011,291.9955286,67.00325156,1.619234653,1.035257357,78.65972782,"82,767","76,480","6,287",7.6,5857.155346,62712,58943
New York,Richmond,2011,334.6650079,35.02857024,5.606071518,0.197685558,79.90195802,"216,722","196,872","19,850",9.2,4690.534421,161785,70578
New York,Rockland,2011,248.5224473,36.14849404,1.886297298,0.455612555,81.89492906,"148,873","138,245","10,628",7.1,2909.086263,98214,82217
New York,Saratoga,2011,232.7083812,52.22184467,0.863690297,0.930834083,81.00961839,"115,669","107,973","7,696",6.7,2773.874176,90230,64250
New York,Schenectady,2011,263.4718223,54.13976092,2.156580349,1.010241191,79.53427119,"77,068","71,293","5,775",7.5,7130.264699,57691,52505
New York,Steuben,2011,261.095526,67.51593087,1.227985236,6.082480279,78.68523357,"46,123","41,919","4,204",9.1,3395.182783,41843,43457
New York,Suffolk,2011,262.2682499,42.66744159,1.905916401,0.616747463,80.32199236,"770,533","711,930","58,603",7.6,4181.083063,500776,84106
New York,Sullivan,2011,296.0614492,64.6189756,4.452985376,0.89949664,77.79662235,"35,480","32,335","3,145",8.9,4989.986649,27431,47978
New York,Tompkins,2011,215.6767798,46.53755762,1.202977549,1.572185441,81.04001638,"54,190","50,910","3,280",6.1,9191.434004,39145,51586
New York,Ulster,2011,252.4242889,54.66365911,2.443680602,0.692413381,79.80160163,"91,289","84,123","7,166",7.8,4125.184793,69127,55006
New York,Warren,2011,224.3903409,60.36672576,0.880687664,1.678774568,79.94860612,"33,619","30,619","3,000",8.9,4489.257901,27884,53110
New York,Wayne,2011,249.5953723,64.00259105,0.973442747,1.794722741,78.99780374,"46,445","42,533","3,912",8.4,3627.658106,36428,52597
New York,Westchester,2011,233.7867487,32.4592271,2.988502247,0.398683945,81.92056928,"473,504","440,021","33,483",7.1,3372.693161,343481,77006
North Carolina,Alamance,2011,258.8518566,63.98972352,2.383794953,1.602764898,77.64809847,"77,265","69,803","7,462",9.7,8690.140937,60824,40699
North Carolina,Brunswick,2011,241.9259836,60.62509521,2.087114899,1.155417086,78.04356788,"47,015","41,273","5,742",12.2,6738.470817,46277,38584
North Carolina,Buncombe,2011,230.2012603,61.00461544,2.134068351,1.207577326,78.70842054,"124,660","114,760","9,900",7.9,5983.175954,101507,41422
North Carolina,Burke,2011,273.3288905,70.38878868,1.296906134,1.938169962,76.62766511,"41,196","36,483","4,713",11.4,5903.080781,33685,36706
North Carolina,Cabarrus,2011,251.1686539,67.02394993,2.049076401,1.472510254,77.82849633,"89,830","80,488","9,342",10.4,6022.216051,65324,48668
North Carolina,Caldwell,2011,290.3820646,82.0668762,0.992319354,1.338242388,76.22458074,"37,342","32,395","4,947",13.2,7445.113104,32122,33198
North Carolina,Carteret,2011,261.8691538,52.78889563,1.378643994,1.773568495,77.74815297,"30,966","27,960","3,006",9.7,7829.213216,28071,44429
North Carolina,Catawba,2011,255.601417,75.4114251,1.280754485,1.529234196,76.94172137,"76,812","67,852","8,960",11.7,8718.126315,56378,44369
North Carolina,Cleveland,2011,317.3698373,64.16639481,3.394276569,1.861063658,75.19979008,"45,873","40,201","5,672",12.4,5939.248925,36513,35753
North Carolina,Craven,2011,260.6218947,58.98959746,3.135224291,1.972919279,77.57341572,"41,925","37,500","4,425",10.6,9119.344943,38592,51298
North Carolina,Cumberland,2011,288.9110041,67.85412982,5.409105358,2.23241317,76.02518194,"132,538","118,604","13,934",10.5,12819.26042,119402,43577
North Carolina,Davidson,2011,283.9936056,72.97830036,1.952542639,1.461376319,76.68143872,"79,406","70,659","8,747",11,5985.816298,65227,40281
North Carolina,Durham,2011,223.5157248,44.87071057,5.689897966,1.496418416,78.74119178,"145,292","133,534","11,758",8.1,10921.83925,110908,46231
North Carolina,Forsyth,2011,226.9099014,62.58423747,4.059692342,1.637086752,77.56122451,"173,621","156,559","17,062",9.8,11264.4565,138511,42911
North Carolina,Gaston,2011,304.3846879,90.85736862,4.165564446,2.411237038,75.39713227,"100,475","88,559","11,916",11.9,7971.237292,79593,40674
North Carolina,Guilford,2011,232.0834968,51.7862858,3.973203834,2.015759914,78.39693495,"253,095","226,641","26,454",10.5,9318.660167,197636,43419
North Carolina,Harnett,2011,279.9945141,70.07519718,3.130376208,2.039355708,76.73446511,"49,138","43,552","5,586",11.4,6389.79562,41582,39513
North Carolina,Henderson,2011,219.8421209,55.64488465,1.652963737,1.497891383,78.98530572,"48,402","44,291","4,111",8.5,4611.313632,43481,46789
North Carolina,Iredell,2011,281.2761546,71.56403235,1.624502706,1.17438299,77.12359112,"78,531","69,589","8,942",11.4,7211.118612,59952,50241
North Carolina,Johnston,2011,307.4902925,57.36153884,3.069839381,1.268354992,77.32279038,"82,457","74,629","7,828",9.5,5790.534931,59933,46915
North Carolina,Lincoln,2011,302.4788862,74.02488024,1.413700301,2.53333814,77.06878328,"39,803","35,353","4,450",11.2,5354.732074,28730,52147
North Carolina,Mecklenburg,2011,209.0656008,44.51269206,5.839232411,1.577203898,79.42817997,"513,764","462,812","50,952",9.9,8905.740121,362341,51935
North Carolina,Moore,2011,196.6921318,47.09166312,2.221919734,1.315481029,79.5419324,"37,081","33,542","3,539",9.5,5028.993629,35673,45158
North Carolina,Nash,2011,297.0657299,64.27987886,4.157845015,1.993573677,76.04333834,"46,919","41,064","5,855",12.5,8457.306315,36805,44261
North Carolina,New Hanover,2011,251.8421921,50.9237884,3.1989991,1.249529361,79.01661216,"107,501","97,230","10,271",9.6,9725.441562,87323,45719
North Carolina,Onslow,2011,257.3290949,70.10343826,1.766146141,1.504909605,77.61653966,"62,686","57,493","5,193",8.3,6513.503605,59806,45573
North Carolina,Orange,2011,202.1553381,40.20921602,1.577753639,1.425392959,80.44492097,"70,173","65,582","4,591",6.5,5875.363474,51108,56482
North Carolina,Pitt,2011,263.6171294,53.10157746,5.589171714,2.328075293,77.11861799,"85,776","77,087","8,689",10.1,6695.401953,63322,39047
North Carolina,Randolph,2011,260.1401818,72.05368235,1.407971505,1.192690315,77.38350531,"68,708","61,191","7,517",10.9,7392.599725,55291,40301
North Carolina,Robeson,2011,329.2182331,59.96851383,4.774056231,2.838492876,73.74597011,"53,473","45,863","7,610",14.2,14178.1181,44026,30806
North Carolina,Rockingham,2011,290.6517366,76.09198044,1.916224702,2.198695952,75.98233087,"43,567","38,210","5,357",12.3,7740.166614,38184,35816
North Carolina,Rowan,2011,299.5365562,70.42583174,2.478267217,1.602751589,76.05330293,"63,505","55,598","7,907",12.5,7461.588401,52767,40008
North Carolina,Rutherford,2011,328.4301707,73.75936942,1.50570548,1.637851678,75.78364811,"26,482","22,625","3,857",14.6,7462.59371,26944,35786
North Carolina,Surry,2011,271.6639061,75.47111331,1.249467651,1.344586661,76.70426894,"33,832","30,178","3,654",10.8,6897.476108,30856,32310
North Carolina,Union,2011,244.6826553,51.81751193,1.775910898,1.848279016,78.92531649,"102,404","93,069","9,335",9.1,3804.679075,65961,61048
North Carolina,Wake,2011,209.5237276,42.42525825,2.461871986,1.061855148,80.78058814,"487,849","449,517","38,332",7.9,5684.456028,342995,62141
North Carolina,Wayne,2011,288.767859,58.7820446,5.21864391,2.80705431,76.17377495,"54,885","49,924","4,961",9,9254.041228,48584,39085
North Carolina,Wilkes,2011,246.8670826,65.87134909,1.041524569,1.622253529,77.46203271,"31,095","27,435","3,660",11.8,6909.810735,27853,30181
North Carolina,Wilson,2011,282.8076846,54.38089505,6.833841108,1.642082591,76.20223652,"38,258","32,935","5,323",13.9,8360.848467,30750,36508
North Dakota,Burleigh,2011,209.2268157,38.97776867,0.477158924,1.041577628,80.936091,"46,730","45,210","1,520",3.3,5440.317372,34483,57460
North Dakota,Cass,2011,202.2440852,45.30001545,0.577470977,0.804483288,81.10975177,"89,620","86,697","2,923",3.3,5074.652345,65891,51442
North Dakota,Grand Forks,2011,235.2249129,50.80902183,0.440864089,1.166167144,79.8367506,"37,731","36,342","1,389",3.7,5994.138796,27255,43917
Ohio,Allen,2011,289.6653246,66.43555654,1.366809111,1.933966479,78.02995566,"50,958","46,106","4,852",9.5,8509.618547,40269,41307
Ohio,Ashtabula,2011,302.744099,70.44018581,0.961756592,2.074982627,76.62958045,"47,581","42,405","5,176",10.9,1364.863879,39383,38204
Ohio,Belmont,2011,332.2741242,67.06593003,0.690791964,1.026955563,77.27007865,"32,286","29,203","3,083",9.5,2413.778169,28113,40981
Ohio,Butler,2011,253.3342127,69.7081986,0.870674318,1.589977703,77.63837209,"188,924","171,787","17,137",9.1,8830.347448,134773,53138
Ohio,Clark,2011,303.2352105,71.51771787,1.37248833,2.018702605,76.31513926,"67,537","61,130","6,407",9.5,8781.582567,54573,41292
Ohio,Clermont,2011,243.7504051,68.68190465,0.765281152,1.224324727,78.07632287,"103,615","94,143","9,472",9.1,6886.30334,74952,55934
Ohio,Columbiana,2011,285.5514254,71.56300109,0.668610099,1.881948932,77.64179845,"51,859","46,595","5,264",10.2,3235.480289,42430,43975
Ohio,Cuyahoga,2011,299.4223574,50.41437691,2.510612146,1.270611315,77.45519546,"623,251","576,023","47,228",7.6,7702.550789,533756,41530
Ohio,Delaware,2011,196.3125055,47.00486604,0.670856238,1.596377678,81.26920852,"95,206","89,265","5,941",6.2,3961.373712,65179,85365
Ohio,Erie,2011,239.5831489,76.5234146,1.254187018,1.791933442,77.84848445,"39,811","36,025","3,786",9.5,5830.43699,31148,46949
Ohio,Fairfield,2011,255.5744174,60.54469012,0.895712203,1.489590653,78.85739449,"73,970","68,017","5,953",8,6553.5037,55064,59607
Ohio,Franklin,2011,267.7562603,66.82381984,2.840427944,2.031174984,77.37214423,"627,448","578,794","48,654",7.8,11295.86027,465653,47029
Ohio,Geauga,2011,206.9632957,46.99369178,0.495699876,0.922201792,81.44063629,"48,654","45,721","2,933",6,1050.575514,34808,63855
Ohio,Greene,2011,238.7560641,52.94525947,1.002438054,1.698685069,79.57073034,"81,800","75,046","6,754",8.3,5927.973728,63516,56194
Ohio,Hamilton,2011,261.8534083,60.44333551,2.318052064,1.858863792,77.25085134,"407,539","371,426","36,113",8.9,10168.5623,315453,45940
Ohio,Hancock,2011,262.4429701,55.2307155,0.841398231,1.145243005,79.33319293,"40,075","36,960","3,115",7.8,6729.291661,29732,46742
Ohio,Jefferson,2011,378.3140544,80.04583674,1.106050314,1.755446096,75.62352697,"32,004","28,157","3,847",12,5128.127781,27216,42075
Ohio,Lake,2011,268.7653043,56.82564919,0.552465933,0.987134857,79.00603754,"125,191","116,647","8,544",6.8,3995.929691,93514,52690
Ohio,Licking,2011,250.0805033,71.967297,0.960373509,1.465661466,78.1074324,"86,838","79,550","7,288",8.4,6254.227946,64659,54887
Ohio,Lorain,2011,253.5961808,71.3644099,1.029859817,1.094309869,78.3470104,"149,725","137,981","11,744",7.8,6430.555112,117308,48280
Ohio,Lucas,2011,305.7698948,69.57629531,1.936723116,1.21363934,77.11821745,"213,380","192,278","21,102",9.9,8598.522253,177472,38421
Ohio,Mahoning,2011,293.1760144,56.07684224,1.456430732,2.13640154,77.18902498,"112,957","101,863","11,094",9.8,8122.772645,98065,39356
Ohio,Marion,2011,288.7453749,68.43871545,1.034428567,1.828970611,77.25629901,"29,582","26,662","2,920",9.9,12479.33884,24654,41133
Ohio,Medina,2011,238.687793,56.87907121,0.53360938,0.980216175,80.09397499,"93,801","87,823","5,978",6.4,1790.043412,65393,59572
Ohio,Miami,2011,260.794879,63.45555045,0.755959736,1.635327142,78.61458217,"53,466","48,585","4,881",9.1,6175.607569,41299,46759
Ohio,Montgomery,2011,258.6011758,61.42436002,1.84140961,1.677876743,76.98477324,"260,110","234,828","25,282",9.7,8605.529548,223673,40602
Ohio,Muskingum,2011,275.3228442,84.61171664,0.91032623,1.350514393,77.22855277,"41,313","36,810","4,503",10.9,8025.936599,34639,38259
Ohio,Portage,2011,266.8689083,60.39248808,0.646886415,1.773969516,78.83540098,"89,382","81,464","7,918",8.9,4359.927687,59787,49554
Ohio,Richland,2011,279.27677,66.57413717,1.559659967,1.640449641,77.82405425,"58,139","51,964","6,175",10.6,9292.165238,48616,40117
Ohio,Ross,2011,310.9520646,80.13822584,1.188555548,1.489506776,75.86766114,"34,318","30,901","3,417",10,10803.75315,28547,43464
Ohio,Scioto,2011,351.8039101,86.82894334,1.095734026,1.131402503,75.07921301,"31,833","27,843","3,990",12.5,8840.202622,28818,29657
Ohio,Stark,2011,264.1163255,59.49040719,1.140500915,1.187262571,78.30888007,"189,210","171,558","17,652",9.3,7330.512353,148640,41827
Ohio,Summit,2011,264.8120357,65.77979137,1.697692881,1.771835811,78.0825952,"276,591","251,471","25,120",9.1,8305.703816,214909,46429
Ohio,Trumbull,2011,308.2571908,62.00667331,0.892608297,1.718105464,77.25165178,"97,442","87,035","10,407",10.7,7147.47626,86844,40867
Ohio,Tuscarawas,2011,287.7821055,61.33871914,0.549547894,2.157808061,78.68517297,"45,405","41,189","4,216",9.3,2254.759417,37151,42082
Ohio,Warren,2011,239.9431968,57.83412065,0.549603447,1.569427751,79.49381639,"109,603","100,969","8,634",7.9,2957.094342,76918,69201
Ohio,Wayne,2011,253.2852865,63.94013549,0.527018561,1.086667994,78.81609043,"59,186","54,654","4,532",7.7,4072.013811,42635,46827
Ohio,Wood,2011,286.8410209,56.80397211,0.614467283,1.112190498,79.34916802,"68,376","62,697","5,679",8.3,4870.302719,48953,49792
Oklahoma,Canadian,2011,285.4236462,68.2754646,1.093064795,1.696776146,77.99492539,"61,519","58,827","2,692",4.4,8663.446882,44115,59329
Oklahoma,Cleveland,2011,282.9407276,68.60462976,1.196243387,1.40554789,78.36993107,"133,181","127,129","6,052",4.5,8874.12812,94961,51606
Oklahoma,Comanche,2011,323.4601154,79.33507035,1.908483476,1.649232814,76.27002078,"50,693","47,787","2,906",5.7,10841.45233,44879,44585
Oklahoma,Creek,2011,351.6075261,82.92337541,1.201681332,1.577243854,75.24679648,"31,308","29,105","2,203",7,4578.878896,25413,39030
Oklahoma,Muskogee,2011,374.4834609,110.1698702,1.736045375,1.367221736,74.04761949,"29,891","27,680","2,211",7.4,5169.337979,26980,34440
Oklahoma,Oklahoma,2011,317.5612178,74.60317918,3.371921671,1.910123706,75.73630279,"357,336","338,450","18,886",5.3,11305.74257,283195,42893
Oklahoma,Payne,2011,276.5687609,67.60118413,1.185925055,1.121002952,78.28326884,"36,823","34,988","1,835",5,5923.661388,30929,35181
Oklahoma,Pottawatomie,2011,349.2078323,92.86323488,1.519071467,2.785838539,74.87876076,"31,369","29,492","1,877",6,8678.492555,25663,42272
Oklahoma,Rogers,2011,302.1398631,69.90028453,0.915707343,1.100376629,77.72762112,"43,070","40,594","2,476",5.7,3200.31878,33505,54591
Oklahoma,Tulsa,2011,316.4810569,68.27959916,2.565660613,1.435383322,76.6296386,"304,059","285,655","18,404",6.1,10274.94745,240278,46466
Oklahoma,Wagoner,2011,284.9339762,70.390778,0.986039168,1.076328577,77.75126371,"35,134","33,069","2,065",5.9,5036.078357,26547,49605
Oregon,Benton,2011,193.3306041,41.26275376,0.601227001,0.823279794,81.96391585,"45,957","43,019","2,938",6.4,5510.463637,33088,42513
Oregon,Clackamas,2011,207.5840536,48.17009363,0.801043609,1.017418055,80.2840094,"204,119","186,047","18,072",8.9,5013.223858,145971,58055
Oregon,Deschutes,2011,201.2190064,54.87519002,0.701430098,1.233085041,80.47617239,"80,559","70,657","9,902",12.3,6917.296063,64678,46984
Oregon,Douglas,2011,233.4813076,68.42119488,1.180638973,1.206056412,77.53685073,"47,485","41,453","6,032",12.7,5675.792415,43401,38502
Oregon,Jackson,2011,222.663563,60.60647914,1.284310185,1.254009194,79.11468961,"100,467","88,693","11,774",11.7,7512.331462,84413,39138
Oregon,Josephine,2011,255.1984834,67.19550038,1.282722963,1.266632147,76.95471068,"34,489","30,133","4,356",12.6,6967.007201,34502,37048
Oregon,Klamath,2011,235.2390645,74.62665563,1.143169717,1.912715661,77.09230559,"31,289","27,533","3,756",12,4864.571066,26507,36464
Oregon,Lane,2011,208.5375779,61.155055,1.042327756,0.915135064,79.18202151,"177,473","160,315","17,158",9.7,7745.759708,145781,40584
Oregon,Linn,2011,245.575437,60.05158219,0.925647061,1.07404909,78.2393248,"56,637","50,197","6,440",11.4,6154.485472,45399,42565
Oregon,Marion,2011,224.7681481,54.10806181,1.31706817,0.999963994,78.95406697,"154,593","138,379","16,214",10.5,6117.819086,110822,44051
Oregon,Multnomah,2011,229.6747248,57.47300683,2.731177117,1.01539775,78.61516327,"424,717","389,294","35,423",8.3,10881.71655,308131,46888
Oregon,Polk,2011,202.5477846,44.20516813,0.813758512,0.879850541,80.48368155,"36,294","32,929","3,365",9.3,6125.501929,28494,53252
Oregon,Umatilla,2011,243.1982497,64.10611502,0.78504469,1.616698704,78.35234944,"37,378","33,818","3,560",9.5,6808.465859,26648,43502
Oregon,Washington,2011,182.1618138,39.66155541,1.091605195,1.040837211,81.58631865,"294,384","271,644","22,740",7.7,4177.461805,202152,62488
Oregon,Yamhill,2011,216.410777,51.31962347,0.890568075,1.146395354,79.58550353,"51,404","46,668","4,736",9.2,4950.672825,32678,53612
Pennsylvania,Adams,2011,259.0743706,46.30680469,0.85375815,0.637228477,79.72163778,"54,083","50,471","3,612",6.7,2656.050329,38006,54906
Pennsylvania,Allegheny,2011,281.1085592,49.77393443,1.471468877,1.088226593,78.2552389,"643,084","597,429","45,655",7.1,5058.621321,518366,49759
Pennsylvania,Armstrong,2011,274.9802183,56.45463297,0.591364973,0.907255525,78.20228472,"33,635","30,875","2,760",8.2,2264.749353,28320,42530
Pennsylvania,Beaver,2011,273.5137627,51.59923344,0.910491602,1.60816264,78.30233941,"85,921","79,210","6,711",7.8,5492.648102,70059,48901
Pennsylvania,Berks,2011,261.1250658,48.05794745,2.237420342,0.955973896,79.42489114,"210,158","193,585","16,573",7.9,4947.256719,155425,52307
Pennsylvania,Blair,2011,302.7567569,54.09599662,0.943377373,1.16453009,77.85086994,"61,523","57,040","4,483",7.3,4506.878755,50849,43136
Pennsylvania,Bucks,2011,226.013322,50.11829606,0.920597356,0.76324376,80.11821128,"336,338","311,776","24,562",7.3,4301.20384,232208,70617
Pennsylvania,Butler,2011,261.2637979,56.70517788,0.531329705,0.726171968,79.09465579,"96,647","90,202","6,445",6.7,2808.379598,73286,54627
Pennsylvania,Cambria,2011,300.8744949,51.47823078,0.902696425,1.18289669,78.17557321,"66,182","60,428","5,754",8.7,4675.582114,57348,40253
Pennsylvania,Carbon,2011,289.9976392,52.78382923,0.829021654,1.033656559,77.43547382,"31,879","28,676","3,203",10,4768.015644,25087,44139
Pennsylvania,Centre,2011,230.1199786,45.22642763,0.66425973,0.780070902,81.34422298,"77,398","73,197","4,201",5.4,3439.257902,58695,46988
Pennsylvania,Chester,2011,231.7339098,41.46077546,1.112219815,0.714636705,80.81125493,"270,047","254,455","15,592",5.8,3265.99108,184245,79160
Pennsylvania,Clearfield,2011,277.153023,62.51430959,0.741669267,1.377946384,78.41813413,"38,041","34,474","3,567",9.4,5158.604185,32709,42780
Pennsylvania,Columbia,2011,303.1705766,48.53717573,0.84637565,0.795137906,78.94173304,"34,786","31,779","3,007",8.6,4524.095902,25631,39730
Pennsylvania,Crawford,2011,279.8033867,62.9207274,0.666141814,1.695982881,77.93722855,"41,531","38,207","3,324",8,3136.510646,34898,41199
Pennsylvania,Cumberland,2011,261.5993391,49.03372664,0.982418582,0.867223708,80.12352621,"124,438","116,524","7,914",6.4,3379.531413,94545,58824
Pennsylvania,Dauphin,2011,303.1640053,45.17461358,2.817931658,1.488081083,78.16507881,"140,465","129,834","10,631",7.6,6650.745242,107704,51871
Pennsylvania,Delaware,2011,272.2639817,53.68200601,3.346244241,0.815336254,78.57581561,"286,902","264,651","22,251",7.8,6103.65895,204553,60102
Pennsylvania,Erie,2011,263.7907589,59.56871071,1.246218647,1.497831316,78.22208098,"137,284","126,097","11,187",8.1,5902.061032,109138,41975
Pennsylvania,Fayette,2011,323.7809333,61.15856222,0.753205851,1.464036147,76.76825368,"59,674","53,676","5,998",10.1,5537.49761,54708,37052
Pennsylvania,Franklin,2011,219.7225247,50.88194569,1.083105223,0.911580305,79.84414401,"75,527","69,996","5,531",7.3,3559.07925,56999,49068
Pennsylvania,Indiana,2011,253.4923225,43.31948026,0.487649701,1.000515951,78.92067733,"44,025","40,571","3,454",7.8,3929.021179,34709,42498
Pennsylvania,Lackawanna,2011,301.7625254,55.85547827,1.345307567,0.907143124,77.70758429,"107,274","97,814","9,460",8.8,4673.648784,86343,44284
Pennsylvania,Lancaster,2011,226.9802678,44.76303044,1.298559065,0.616691241,80.51991867,"265,997","247,727","18,270",6.9,4423.134863,193231,53387
Pennsylvania,Lawrence,2011,276.0331677,52.09573689,0.760683275,1.212566499,78.24386009,"43,050","39,434","3,616",8.4,6965.733629,36278,41606
Pennsylvania,Lebanon,2011,252.8313988,51.14772804,1.114274666,0.582820373,79.51220808,"69,836","65,003","4,833",6.9,3916.497321,51744,55019
Pennsylvania,Lehigh,2011,228.3520679,42.65603024,2.342629495,0.84900407,79.5144632,"179,493","163,972","15,521",8.6,6059.119483,133097,50978
Pennsylvania,Luzerne,2011,319.9344552,50.80797899,1.337076718,0.833485073,77.56916424,"159,843","144,500","15,343",9.6,5433.985578,130170,42847
Pennsylvania,Lycoming,2011,252.527892,58.46180232,1.697283036,1.181618859,78.71332739,"61,091","56,364","4,727",7.7,4831.689288,46506,42391
