STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2014 , Employed_2014 , Unemployed_2014 ,Unemployment_rate_2014,Crime_Count,Crime_rate
Missouri,Pike,325.7900894,80.72314496,0.558231946,1.7229659990000001,77.26318345,"8,152","7,689",463,5.7,482,2606.109759
Missouri,Platte,202.1785715,60.44669458,0.832267482,2.154180664,80.39285841,"54,025","51,265","2,760",5.1,7835,8974.799542
Missouri,Polk,284.1858827,74.01559893,0.7980168679999999,1.294825181,76.56887307,"14,123","13,227",896,6.3,1642,5331.168831
Missouri,Pulaski,351.39517850000016,77.25200717,0.845687608,2.029318694,76.25750364,"15,233","14,129","1,104",7.2,2407,5363.6687759999995
Missouri,Putnam,286.8470768,78.36206995,0.458332219,1.504542962,77.72895491,"2,494","2,368",126,5.1,48,995.4375777999999
Missouri,Ralls,234.24580509999998,67.81350255,0.470950696,1.61956616,79.20035307,"5,644","5,346",298,5.3,349,3542.427933
Missouri,Randolph,312.41303619999996,81.39383215,0.668572119,2.8021369039999997,76.33120756,"10,573","9,828",745,7.0,1393,5390.241071
Missouri,Ray,316.60120639999997,81.35416243,0.8700373579999999,1.897182635,76.66421633,"11,141","10,383",758,6.8,978,4170.042211999999
Missouri,Reynolds,322.0902952,95.79823455,0.609139959,1.97721246,75.40642216,"2,693","2,469",224,8.3,119,1873.130804
Missouri,Ripley,387.6975505,82.47147421,1.083123821,1.705372247,74.41340214,"5,571","5,114",457,8.2,636,4716.701276
Missouri,Saline,338.4242772,62.52490782,0.6506570979999999,1.257789606,77.17217736,"11,250","10,619",631,5.6,1182,5283.389952
Missouri,Schuyler,266.3585943,69.45702784,0.47008888600000004,3.3437107360000002,78.05884176,"1,891","1,751",140,7.4,40,974.6588694
Missouri,Scotland,269.70803689999997,68.02860292,0.44176992600000003,3.973225137,78.07283589,"2,395","2,280",115,4.8,122,2552.835321
Missouri,Scott,320.83034289999995,84.22129254,0.90282098,1.8011804740000001,75.70299485,"19,885","18,578","1,307",6.6,2890,7099.864881
Missouri,Shannon,320.3626156,71.17906732,0.716104141,1.644484861,76.09617652,"3,429","3,108",321,9.4,222,2631.890931
Missouri,Shelby,335.44659889999997,61.42738287,0.4803221070000001,1.5104376640000001,77.96073131,"3,060","2,876",184,6.0,189,2966.567258
Missouri,Stoddard,294.8388154,91.82435699,0.73886602,1.5520311980000001,76.31984589,"13,161","12,134","1,027",7.8,944,3197.831978
Missouri,Stone,268.5240212,55.03801733,0.878712623,1.655447528,78.63673641,"13,324","12,037","1,287",9.7,1480,4642.263417
Missouri,Sullivan,282.4007241000001,73.54279168,0.735541022,2.531155681,76.82822175,"2,742","2,562",180,6.6,206,3137.374353
Missouri,Taney,300.4632785,54.99450937,0.769678678,1.133443017,78.05703951,"25,757","23,241","2,516",9.8,3834,8006.515474
Missouri,Texas,306.1218273,67.10186236,0.906387217,1.492595364,77.15876,"9,441","8,696",745,7.9,751,3030.058503
Missouri,Vernon,355.86512089999997,66.70636541,0.808438988,1.075262287,76.11374637,"9,841","9,287",554,5.6,1863,9331.329827
Missouri,Warren,257.0583362,55.97572234,0.823819319,2.315482811,78.64190949,"17,124","16,071","1,053",6.1,1971,6152.645544
Missouri,Washington,475.2498247,73.37692798,0.855862963,2.305594999,73.90078509,"10,473","9,578",895,8.5,750,3039.144177
Missouri,Wayne,317.1199931000001,103.9872446,0.7143683409999999,1.831255109,74.37648096,"5,657","5,237",420,7.4,354,2812.425518
Missouri,Webster,314.1102313,73.41346258,0.8838619259999999,1.72998012,77.75494351,"16,313","15,328",985,6.0,1147,3091.31091
Missouri,Worth,277.7835888,61.53494307,0.584741295,1.280144556,78.70079551,"1,295","1,243",52,4.0,44,2194.513716
Montana,Beaverhead,193.2761257,65.26223427,0.311141336,2.177675053,79.97474829,"4,857","4,678",179,3.7,336,3788.903924
Montana,Big Horn,281.2928278,82.58422601,0.953040982,4.624193223,73.62473927,"5,584","5,025",559,10.0,286,2224.64219
Montana,Blaine,264.4519915,68.27259812,0.839910849,2.573396146,76.3480115,"2,429","2,288",141,5.8,76,1468.882876
Montana,Broadwater,223.10247030000002,47.70520479,0.447461756,1.1234274929999999,79.56808188,"2,496","2,362",134,5.4,209,4408.3526679999995
Montana,Carbon,187.96790090000002,55.01029519,0.298793195,1.325799132,80.35853042,"5,379","5,169",210,3.9,352,3643.1380670000003
Montana,Carter,247.8509558,67.6196972,0.300586575,2.276220355,79.48755262,686,664,22,3.2,8,655.2006552
Montana,Cascade,210.65355359999998,72.23884274,0.596589783,1.4093045130000001,78.75703234,"38,215","36,570","1,645",4.3,5873,7145.3773439999995
Montana,Chouteau,227.4944588,62.15829622,0.505408168,1.954551647,79.55363983,"2,587","2,503",84,3.2,100,1943.2568989999997
Montana,Custer,232.56456260000002,77.58465936,0.44063448899999996,1.996287034,77.63268037,"6,579","6,367",212,3.2,704,6349.206349
Montana,Daniels,204.06072690000002,58.49709463,0.405335015,1.7089264730000002,79.14480911,950,921,29,3.1,20,1245.330012
Montana,Dawson,232.3085639,55.64088259,0.42873090799999997,1.4941184790000002,78.5729748,"4,856","4,728",128,2.6,456,5410.536308
Montana,Deer Lodge,261.3479744,86.55392362,0.578145227,2.467323324,77.16755017,"5,229","5,001",228,4.4,362,4122.537296
Montana,Fallon,228.5775848,53.73083188,0.478226548,7.112052508,78.76605012,"2,070","2,030",40,1.9,38,1404.8059150000001
Montana,Fergus,230.6303022,67.78723146,0.36401220100000004,1.4824115619999998,78.61517366,"5,732","5,486",246,4.3,232,2086.893946
Montana,Flathead,238.0367733,65.19295928,0.46569931200000003,0.997052261,79.06672397,"43,684","40,862","2,822",6.5,6177,6854.955054999999
Montana,Gallatin,190.5872657,42.96621412,0.369937193,1.021968085,81.97831957,"56,763","54,782","1,981",3.5,4456,4814.486678
Montana,Garfield,192.7279613,55.18524183,0.255666827,1.700561456,80.28786336,746,726,20,2.7,6,511.0732538
Montana,Glacier,286.03580039999997,89.08754942,1.69738393,3.2794411639999996,73.58130248,"5,945","5,317",628,10.6,311,2337.818537
Montana,Golden Valley,190.5085052,56.93492191,0.33607152700000004,1.368863411,79.67015177,391,373,18,4.6,37,3403.8638450000003
Montana,Granite,183.71658100000002,61.54536496,0.315449838,1.317126115,80.3476947,"1,524","1,420",104,6.8,102,3619.588361
Montana,Hill,270.8402355,69.44639372,0.61001253,2.813381366,77.1393953,"7,816","7,364",452,5.8,1438,8753.880806000001
Montana,Jefferson,238.78300499999997,70.6816375,0.4623076270000001,1.303114864,78.87667655,"5,620","5,361",259,4.6,152,1334.621126
Montana,Judith Basin,174.93437619999997,41.21360148,0.32202209600000004,1.265903232,80.85764568,965,924,41,4.2,18,908.6320039999999
Montana,Lake,220.5372254,55.03743351,0.802418071,1.153919149,78.34436789,"12,462","11,770",692,5.6,1618,5595.518052
Montana,Lewis and Clark,210.05786009999997,68.62034162,0.587871934,1.356294355,79.17624242,"35,143","33,836","1,307",3.7,2783,4526.307229
Montana,Liberty,179.367232,48.25253942,0.470871353,2.140641285,81.22717252,971,941,30,3.1,0,0.0
Montana,Lincoln,268.1479284,75.14571806,0.41555601200000003,0.846565617,77.54787721,"7,906","7,020",886,11.2,636,3350.89568
Montana,Madison,207.2010634,46.94529051,0.337753676,1.565979761,80.87022850000002,"4,223","4,028",195,4.6,162,2137.2031660000002
Montana,McCone,266.5300483,54.91737095,0.29604755899999996,1.486199382,79.43803904,"1,087","1,062",25,2.3,40,2430.133657
Montana,Meagher,253.58683739999998,58.08634852,0.299305235,1.604984929,78.47898061,906,867,39,4.3,36,1935.4838710000001
Montana,Mineral,234.9500798,75.11890565,0.37323267299999996,1.3803869780000002,77.8372304,"1,743","1,584",159,9.1,34,881.5141302000001
Montana,Missoula,206.05427319999998,63.1956834,0.597221185,1.163216212,79.65088301,"59,837","57,179","2,658",4.4,6283,5786.197115999999
Montana,Musselshell,289.77058999999997,90.33644129,0.417408006,1.9052601919999999,76.61334466,"2,357","2,261",96,4.1,262,5826.106293
Montana,Park,186.15769,51.51710984,0.409584392,1.323394021,80.03639759,"8,051","7,600",451,5.6,495,3049.156092
Montana,Petroleum,202.048206,63.29775592,0.280502028,1.5536405030000002,79.24371311,283,271,12,4.2,0,0.0
Montana,Phillips,237.6408035,76.24421111,0.365217205,1.47283308,78.72996537,"1,990","1,884",106,5.3,109,2840.761011
Montana,Pondera,206.0972499,61.4243466,0.73876991,3.1682597869999998,78.88413497,"2,836","2,697",139,4.9,90,1553.331032
Montana,Powder River,215.21565,58.68283407,0.258496243,1.8730710959999999,79.63906299,"1,073","1,040",33,3.1,0,0.0
Montana,Powell,232.51813450000003,71.62019576,0.657756751,1.412400995,77.53913888,"2,931","2,784",147,5.0,251,3573.462415
Montana,Prairie,215.73487599999999,57.77247305,0.330054491,2.06557328,79.18935542,513,491,22,4.3,6,570.3422052999999
Montana,Ravalli,200.8684829,59.04553386,0.298989326,1.069563584,80.13938512,"18,752","17,618","1,134",6.0,1409,3493.763793
Montana,Richland,290.9386869,68.03118309999999,0.385559649,1.3798254490000001,77.61665662,"7,312","7,137",175,2.4,234,2535.485968
Montana,Roosevelt,363.4936299,72.7632719,1.328536079,2.173319596,71.19729763,"4,811","4,562",249,5.2,408,4166.666667
Montana,Rosebud,269.6854409,66.48091005,0.769778851,2.898797048,75.63297006,"4,167","3,931",236,5.7,228,2487.9965079999997
Montana,Sanders,251.6138545,57.95239796,0.470972025,1.0701506170000001,78.34090143,"4,629","4,198",431,9.3,415,3731.6788060000003
Montana,Sheridan,252.62519139999998,60.27981098,0.353140112,1.239454453,77.48750268,"2,125","2,069",56,2.6,128,3995.0062420000004
Montana,Silver Bow,292.67152410000006,93.72168154,0.956316175,1.8723318580000001,76.90246755,"16,985","16,147",838,4.9,3062,9391.485707
Montana,Stillwater,237.05600930000003,61.97883167,0.324485294,1.4229993490000001,79.86744939,"4,987","4,800",187,3.7,203,2323.451986
Montana,Sweet Grass,208.73501389999998,50.99204246,0.33564385399999996,1.704045193,80.82771070000003,"1,778","1,715",63,3.5,82,2155.0591329999997
Montana,Teton,220.95623450000002,55.63543564,0.38791769299999995,1.262580474,80.1912881,"2,876","2,768",108,3.8,120,2019.522046
Montana,Toole,247.94086049999999,77.99983483,0.6762880379999999,2.553116015,78.47518838,"2,343","2,272",71,3.0,213,4154.476302
Montana,Treasure,196.5655529,51.88393965,0.29396583600000004,1.8144932059999999,79.69959248,346,332,14,4.0,0,0.0
Montana,Valley,227.7620603,58.08998566,0.42186886,1.939732412,78.97601277,"4,355","4,223",132,3.0,199,2921.744237
Montana,Wheatland,244.58886569999996,50.12899046,0.339649181,1.418559747,79.63232072,781,742,39,5.0,68,3427.4193549999995
Montana,Wibaux,281.0594645,67.00228892,0.38754826600000003,4.0620165460000015,77.46255040000001,549,533,16,2.9,8,945.6264775000001
Nebraska,Adams,249.44166600000003,57.23056635,0.600368519,0.706287827,79.59165133,"16,708","16,144",564,3.4,1943,5789.458002
Nebraska,Antelope,221.7779622,46.49292146,0.48393504299999995,0.826257731,81.22053144,"3,589","3,492",97,2.7,29,560.2782071
Nebraska,Arthur,190.65627990000002,56.154430700000006,0.524499107,1.037991366,79.90097418,224,212,12,5.4,0,0.0
Nebraska,Banner,163.90175019999995,50.97740462,0.34521383299999997,1.274931544,81.42447108,436,420,16,3.7,0,0.0
Nebraska,Blaine,199.5030927,58.64816589,0.4418602720000001,1.181210831,79.78022568,275,263,12,4.4,0,0.0
Nebraska,Boone,194.86221840000002,47.30871221,0.555395929,0.852431732,81.05561536,"3,022","2,943",79,2.6,0,0.0
Nebraska,Box Butte,266.5659089,65.38110211,0.546568763,2.066550975,78.70798351,"5,741","5,561",180,3.1,371,3385.6543159999997
Nebraska,Boyd,274.0070861,42.48395443,0.46234552100000004,0.9998054009999999,80.00442903,"1,099","1,063",36,3.3,24,1164.4832609999999
Nebraska,Brown,185.2752882,60.2911934,0.49628152299999995,1.033411314,80.39898509999998,"1,419","1,370",49,3.5,104,3334.402052
Nebraska,Buffalo,217.2498381,66.04349303,0.479343219,1.073876981,80.29193485,"27,465","26,707",758,2.8,2617,5712.352389
Nebraska,Burt,260.3638874,61.27980384,0.580970301,0.986975649,78.83684454,"3,580","3,440",140,3.9,52,988.7811370999999
Nebraska,Butler,259.9972281,47.42836035,0.381866749,0.716667325,80.02308802,"4,825","4,682",143,3.0,168,2026.7824829999997
Nebraska,Cass,227.5349501,67.60114709,0.745051563,1.430539005,79.1774725,"13,230","12,737",493,3.7,485,1879.917826
Nebraska,Cedar,231.89206910000001,48.60436943,0.343664611,0.661526731,81.34532114,"4,665","4,557",108,2.3,2,24.07897905
Nebraska,Chase,235.3355911,64.83347122,0.527989644,1.583245,79.38172493,"2,346","2,298",48,2.0,91,2531.997774
Nebraska,Cherry,195.1967424,57.65878501,0.647446968,1.242264752,80.11680732,"3,413","3,329",84,2.5,98,1760.6899030000002
Nebraska,Cheyenne,215.8546131,68.42370550000001,0.48997567299999994,1.7684024630000001,79.28423998,"5,744","5,619",125,2.2,202,3101.013202
Nebraska,Clay,254.29270490000002,64.46778213,0.501000591,1.05085883,79.07167858,"3,459","3,346",113,3.3,2,inf
Nebraska,Colfax,211.54327290000003,46.86628118,0.719362992,0.892444562,80.5768162,"5,618","5,451",167,3.0,73,1512.013256
Nebraska,Cuming,239.9987102,41.61143588,0.48379641,0.964879395,81.1978467,"4,947","4,817",130,2.6,64,692.940667
Nebraska,Custer,280.54714989999997,63.59586588,0.4536746920000001,1.1752366459999999,79.26688999,"6,131","5,982",149,2.4,266,2470.0529300000003
Nebraska,Dakota,265.73198199999996,73.38078708,0.741966248,0.764953207,78.38642723,"11,042","10,630",412,3.7,746,3690.876707
Nebraska,Dawes,239.08095699999998,63.42573363,0.789895522,1.3708606280000002,79.70833703,"5,281","5,126",155,2.9,312,3581.267218
Nebraska,Dawson,241.91267779999998,71.1841168,0.794102787,1.493034789,78.96138368,"13,325","12,863",462,3.5,1262,5097.75408
Nebraska,Deuel,213.7692469,53.17656672,0.564991829,1.385661192,79.99049338,"1,090","1,060",30,2.8,60,3222.341568
Nebraska,Dixon,255.0926259,50.19559388,0.470023585,0.736803916,80.18436971,"3,055","2,962",93,3.0,119,1887.091659
Nebraska,Dodge,217.80239550000002,68.19496233,0.72664165,1.304682802,79.19924889,"19,210","18,511",699,3.6,2062,5740.374711
Nebraska,Douglas,228.14259769999998,67.33581953,1.702617761,1.586119993,78.64462537,"286,332","275,960","10,372",3.6,44410,8763.517247
Nebraska,Dundy,245.361988,63.43428954,0.465957899,2.1766798069999997,78.75955633,"1,276","1,247",29,2.3,0,0.0
Nebraska,Fillmore,272.69838239999996,56.85419937,0.420991248,4.254742789,79.03143538,"3,243","3,165",78,2.4,0,0.0
Nebraska,Franklin,249.80804049999998,66.00061279,0.408405096,1.090023538,79.19667676,"1,575","1,525",50,3.2,28,913.8381201
Nebraska,Frontier,181.90184019999998,46.19466243,0.38752045,1.337218529,81.11862509,"1,550","1,507",43,2.8,0,0.0
Nebraska,Furnas,265.5729738,73.29164829,0.48422621200000004,2.559561447,78.44040399,"2,708","2,630",78,2.9,82,1786.492375
Nebraska,Gage,222.8362757,65.95513907,0.5151717929999999,0.8471081559999999,78.97237315,"11,081","10,623",458,4.1,1632,7065.546801
Nebraska,Garden,270.0671756,86.60747483,0.55717929,1.7212757090000002,78.43068121,"1,192","1,158",34,2.9,0,0.0
Nebraska,Garfield,256.23857250000003,88.23027075,0.5501624310000001,0.926458702,79.46023427,"1,201","1,170",31,2.6,0,0.0
Nebraska,Gosper,215.8463264,64.40007085,0.38951568200000003,1.668115835,79.86224109,"1,135","1,101",34,3.0,28,1466.7365109999998
Nebraska,Grant,181.6955209,54.65458903,0.48538831,0.982324997,79.70771823,428,418,10,2.3,0,0.0
Nebraska,Greeley,219.0457835,63.27057711,0.436611025,0.86110134,80.43284199,"1,271","1,230",41,3.2,0,0.0
Nebraska,Hall,203.344829,80.94720715,0.85518524,0.60219606,79.01542956,"32,380","31,117","1,263",3.9,5435,9556.380004999999
Nebraska,Hamilton,203.70864780000002,53.37730584,0.44644515100000004,0.696547901,80.40787243,"4,760","4,617",143,3.0,157,1685.634529
Nebraska,Harlan,248.1751045,57.83399792,0.401909096,1.588185257,79.94106291,"1,801","1,754",47,2.6,6,182.70401950000002
Nebraska,Hayes,129.2726604,40.68245709,0.3817927920000001,1.36590814,82.13822195,627,609,18,2.9,0,0.0
Nebraska,Hitchcock,204.5727707,54.79349879,0.45122128799999994,1.5625991080000001,79.17383185,"1,340","1,294",46,3.4,22,781.5275311
Nebraska,Holt,236.32183930000002,52.06432819,0.462827107,0.8881804670000001,80.48520522,"5,918","5,761",157,2.7,31,948.8827671
Nebraska,Hooker,237.5648096,68.28741376,0.51781045,1.2859987179999999,80.35378361,423,405,18,4.3,0,0.0
Nebraska,Howard,232.8143758,59.40850929,0.422158056,0.724267142,80.24203964,"3,364","3,239",125,3.7,24,1092.398726
Nebraska,Jefferson,262.4601359,59.35844272,0.414722408,1.314254633,78.97857399,"4,297","4,166",131,3.0,118,3252.480706
Nebraska,Johnson,250.4037381,59.22090654,0.617461085,1.006324786,79.36610685,"2,168","2,085",83,3.8,40,2559.181062
Nebraska,Kearney,228.9111173,61.14222774,0.4263653770000001,1.092593942,79.64560506,"3,846","3,751",95,2.5,234,3627.3445979999997
Nebraska,Keith,244.5883625,62.70498558,0.648355576,1.177864181,79.2426434,"4,663","4,529",134,2.9,366,4732.962628
Nebraska,Keya Paha,193.00940269999998,45.97208164,0.44121098200000003,1.072588754,81.14214675,619,602,17,2.7,0,0.0
Nebraska,Kimball,252.93863100000002,68.88163449,0.434713681,1.217798764,78.33997876,"2,226","2,170",56,2.5,42,3153.153153
Nebraska,Knox,307.2840125,48.54149507,0.556359904,0.763204918,79.43981094,"4,730","4,583",147,3.1,51,604.9104495
Nebraska,Lancaster,200.46275480000003,64.99411977,0.95331585,1.156005986,80.45606726,"167,883","162,879","5,004",3.0,23422,8286.983965000001
Nebraska,Lincoln,224.8493431,66.42185902,0.721583066,1.335434341,79.13747398,"18,720","18,112",608,3.2,2388,6674.865832
Nebraska,Logan,230.2853523,61.3678571,0.46223197,1.110398864,79.21053242,494,479,15,3.0,0,0.0
Nebraska,Loup,183.6373708,46.89542470000001,0.3896284920000001,0.974261415,81.09871776,380,366,14,3.7,0,0.0
Nebraska,Madison,265.1843007,57.18767988,0.772542643,0.760258245,79.25644207,"19,474","18,900",574,2.9,1707,5023.838954999999
Nebraska,McPherson,139.4505138,48.34926978,0.393025599,1.023381605,82.41131893,438,428,10,2.3,0,0.0
Nebraska,Merrick,217.858457,61.27837682,0.537154416,0.58356088,79.46465312,"4,112","3,956",156,3.8,268,3494.588603
Nebraska,Morrill,260.9031358,80.42430049,0.565499455,1.7502828430000001,78.29987597,"2,680","2,599",81,3.0,158,3189.341946
Nebraska,Nance,239.53561499999998,85.23135939,0.47653643799999995,0.6932800509999999,78.4547484,"2,070","2,014",56,2.7,37,1054.431462
Nebraska,Nemaha,207.8691757,71.65389117,0.5263213370000001,0.805883942,79.28594564,"3,723","3,580",143,3.8,241,3417.9549
Nebraska,Nuckolls,232.5765165,59.80039829,0.41598784,1.159400342,80.12309356,"2,403","2,335",68,2.8,8,452.74476510000005
Nebraska,Otoe,215.17800440000002,65.51919381,0.621029379,1.25181364,79.66032166,"8,239","7,934",305,3.7,351,2250.0
Nebraska,Pawnee,238.8273712,63.67584389,0.37652297700000004,1.065861494,79.80153765,"1,652","1,606",46,2.8,40,1562.5
Nebraska,Perkins,232.7401063,54.97138116,0.528943597,1.547082125,80.29515285,"1,851","1,812",39,2.1,58,2027.9720280000001
Nebraska,Phelps,241.70706459999997,67.84193224,0.4228155870000001,1.178093906,79.85969712,"5,050","4,919",131,2.6,288,3170.409511
Nebraska,Pierce,284.17519039999996,55.60289046,0.5023717520000001,0.798367853,80.40082456,"4,237","4,115",122,2.9,46,827.6358402000001
Nebraska,Platte,214.7690394,53.26800970000001,0.61981779,0.588686778,80.68459513,"17,305","16,789",516,3.0,1144,3551.361252
Nebraska,Polk,276.20264069999996,47.82769325,0.44925959299999996,0.732150483,80.63687381,"2,961","2,866",95,3.2,112,2203.856749
Nebraska,Red Willow,196.64673290000002,63.91519473,0.49279752200000004,1.59222613,79.37220393,"6,284","6,123",161,2.6,478,4487.841517
Nebraska,Richardson,263.9111107,80.95588024,0.633483929,1.119621895,78.33751542,"4,275","4,119",156,3.6,284,3467.6434679999998
Nebraska,Rock,237.6281145,52.92431702,0.430334095,1.538541163,80.21881379,883,860,23,2.6,14,941.4929388
Nebraska,Saline,253.43912830000002,59.84618807,0.662724609,1.069461338,79.27024265,"7,230","6,981",249,3.4,552,4001.4498009999998
Nebraska,Sarpy,206.2424148,61.60625212,0.529507264,1.798147455,80.49802844,"89,768","86,988","2,780",3.1,5943,3853.2359920000004
Nebraska,Saunders,205.8231582,53.48684678,0.386305756,1.4895080719999998,80.34587125,"11,012","10,629",383,3.5,316,1571.826502
Nebraska,Scotts Bluff,282.59272799999997,75.99028883,0.977343766,1.177776828,78.08996768,"18,742","18,063",679,3.6,2224,6533.106163
Nebraska,Seward,255.962652,45.27734445,0.464033786,0.82960614,80.05590148,"8,840","8,569",271,3.1,278,1652.30312
Nebraska,Sheridan,254.28605770000001,64.63874923,0.77525965,1.3787131990000001,79.07353692,"2,779","2,706",73,2.6,190,3608.736942
Nebraska,Sherman,211.7251982,59.61263149999999,0.40328374899999997,0.813761768,80.24422852,"1,726","1,669",57,3.3,27,909.3971034
Nebraska,Sioux,139.6198212,41.23665762,0.360207601,1.104524903,82.57173633,806,786,20,2.5,8,628.9308176
Nebraska,Stanton,195.17118359999998,44.91903396,0.471367483,0.762325537,81.18457644,"3,574","3,474",100,2.8,77,1219.70537
Nebraska,Thayer,260.6996914,56.59505132,0.399556507,1.104497517,79.6957869,"3,030","2,953",77,2.5,140,2787.733971
Nebraska,Thomas,213.08847269999998,59.72665502,0.49133271,1.409914555,80.55839014,428,413,15,3.5,2,inf
Nebraska,Thurston,311.67996899999997,66.51696885,1.550568229,1.418249136,73.88037203,"3,020","2,836",184,6.1,0,0.0
Nebraska,Valley,228.7954385,68.36870447,0.541785529,0.7439925000000001,80.52546381,"2,117","2,053",64,3.0,0,0.0
Nebraska,Washington,200.3576548,55.13530336,0.550411851,1.270292145,80.54268927,"11,038","10,682",356,3.2,529,2647.912704
Nebraska,Wayne,188.30585449999998,47.37395377,0.525803096,0.687244909,82.82224341,"5,564","5,408",156,2.8,222,2402.8574519999997
Nebraska,Webster,270.74824900000004,69.79519767,0.556757962,1.261244272,78.78129988,"1,727","1,669",58,3.4,98,2832.3699420000003
Nevada,Churchill,296.23295319999994,88.11026709,0.857645216,1.4069915640000001,76.55227826,"10,886","10,060",826,7.6,1135,4596.630488000001
Nevada,Clark,244.79088670000002,63.75324789999999,2.945823028,1.015681572,78.27433693,"1,019,491","938,018","81,473",8.0,154027,8089.9295409999995
Nevada,Douglas,202.6311556,41.90657834,0.665924195,1.578118867,81.06602507,"22,382","20,596","1,786",8.0,1632,3621.3553450000004
Nevada,Elko,252.9723172,71.6662233,0.513901815,1.798095794,78.3093192,"28,218","26,646","1,572",5.6,2430,5202.423516
Nevada,Esmeralda,360.3871809,63.06071259,0.78454653,1.707847783,75.48047726,533,509,24,4.5,12,1866.251944
Nevada,Eureka,300.8893506,58.41649136,0.557585135,1.429789955,77.54335116,"1,035",974,61,5.9,68,4223.602484
Nevada,Humboldt,296.0168763000001,88.77643461,0.549530006,1.178176508,76.37224343,"8,965","8,407",558,6.2,564,3174.781874
Nevada,Lander,285.2143389,71.20909883,0.618236558,1.283254497,76.62322735,"3,373","3,150",223,6.6,364,7332.7961319999995
Nevada,Lincoln,296.4817769,66.8476192,0.6894912240000001,1.532875255,76.67621641,"1,940","1,795",145,7.5,124,2517.25538
Nevada,Lyon,287.8198108,76.01853857,0.962087446,1.685229774,76.60142561,"22,891","20,557","2,334",10.2,1639,2985.645584
Nevada,Mineral,352.07006839999997,93.65593193,0.99344179,1.9632363659999998,74.26008540000002,"1,659","1,473",186,11.2,125,2721.532767
Nevada,Nye,339.15270019999997,93.02035457,1.141395098,1.354767152,74.10340025,"16,319","14,747","1,572",9.6,2218,4897.003952
Nevada,Pershing,247.56403999999998,86.71587041,0.601724855,1.32080224,78.35735114,"2,604","2,417",187,7.2,248,4015.5440409999997
Nevada,Storey,148.9430853,35.97835909,1.022124878,1.3497523740000001,82.13438561,"1,849","1,680",169,9.1,142,3220.6849629999997
Nevada,Washoe,294.0944392,61.88944805,1.620033984,1.046060641,78.12005559,"222,734","205,844","16,890",7.6,31291,7561.18955
New Hampshire,Belknap,239.6556859,59.72160309,0.447202182,1.6205235219999998,79.68210147,"31,558","30,242","1,316",4.2,3676,6238.2269590000005
New Hampshire,Carroll,188.9044477,45.18669305,0.49451702799999997,1.023265474,80.82308453,"24,131","23,116","1,015",4.2,2181,5370.20166
New Hampshire,Cheshire,221.62762650000002,64.46077451,0.44727779100000004,1.225423744,80.08114988,"41,949","40,256","1,693",4.0,3021,5293.313709
New Hampshire,Coos,264.8868427,62.76875073,0.48325218200000003,1.249010619,78.18872420000002,"15,126","14,266",860,5.7,1105,5072.763164
New Hampshire,Grafton,213.35240430000002,48.25349707,0.38202976,1.1527581279999999,80.8611322,"48,384","46,716","1,668",3.4,4002,5898.913668
New Hampshire,Hillsborough,220.659576,57.01113201,0.607659751,1.196290207,80.07184146,"228,249","217,991","10,258",4.5,19866,5219.776611
New Hampshire,Merrimack,233.80394180000002,57.00352388,0.611565869,0.857782583,79.8902436,"80,758","77,669","3,089",3.8,5656,4512.165935
New Hampshire,Rockingham,212.57632200000003,51.90794188,0.48858767,1.194044783,80.64205067,"176,327","168,191","8,136",4.6,10107,3954.3800619999997
New Jersey,Atlantic,284.4814008,50.72483411,6.190304519,1.223472409,77.71433459999999,"133,083","119,063","14,020",10.5,21611,7927.936521
New Jersey,Bergen,211.9935035,29.4933732,1.314759761,0.550774261,82.46559655,"481,267","455,068","26,199",5.4,25670,2866.715059
New Jersey,Burlington,248.09497349999998,45.47332713,1.381300774,1.044514155,79.77059396,"230,681","215,869","14,812",6.4,17128,3837.7600820000002
New Jersey,Camden,272.3027513,48.32687231,3.032594982,1.32362691,78.11539477,"254,073","234,520","19,553",7.7,38241,7381.548927
New Jersey,Cape May,285.0326867,50.63102232,2.7360857939999996,1.537413594,78.12286338,"48,925","42,938","5,987",12.2,8947,9655.522221
New Jersey,Cumberland,318.3334912,55.997975,5.3909552860000005,1.906364015,76.59985996,"68,160","61,406","6,754",9.9,12299,7786.000519
New Jersey,Essex,256.7150278,33.96076606,15.38666621,1.0250227379999999,78.47258722,"376,766","346,558","30,208",8.0,50733,6606.435718
New Jersey,Gloucester,272.2135942,56.45744114,1.660235554,1.08868591,78.58651040000002,"148,892","137,973","10,919",7.3,15714,5391.5328850000005
New Jersey,Hudson,239.2854403,34.88678018,7.374177912,0.5369497910000001,80.32500167,"360,027","337,098","22,929",6.4,32496,5474.476534
New Jersey,Hunterdon,191.3166634,39.6591596,0.69948382,0.897313919,82.45055891,"65,910","62,697","3,213",4.9,2245,1730.770713
New Jersey,Mercer,239.81355019999998,39.96849738,4.1046069130000005,1.367788931,79.80082327,"195,547","184,035","11,512",5.9,18845,5145.8280429999995
New Jersey,Middlesex,235.78761430000003,35.06516793,1.879084571,0.848991649,81.19891816,"436,315","409,691","26,624",6.1,32539,4104.018757
New Jersey,Monmouth,245.27862830000004,44.07786073,2.236310759,1.223975061,80.24155244,"328,722","308,800","19,922",6.1,29646,4596.150804999999
